Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.01554608345,50.58415221,8.687207007,167.6135063,,,39.55953008,300.0,191.4340057373047
0.01632905006,50.58414908,8.687180777,167.6900024,,,44.295014,300.0,191.4560089111328
0.06233501434,50.58424378,8.687673484,167.6134453,,,40.04862038,300.2350513,190.74400329589844
2.089537144,50.58432279,8.687871913,240.8007394,0.4143282175,,42.98596993,143.5295714,189.99301147460938
3.089527488,50.5843077,8.68767001,163.5845729,0.4143282175,,27.61360034,7.742418917,190.9040069580078
4.039520144,50.5843086,8.68764136,163.4932043,0.07448679209,,27.56244367,10.46793147,191.16200256347656
4.989511967,50.58431945,8.687650286,163.4416232,0.04561021179,,27.95462186,12.57712801,191.03001403808594
5.939503908,50.58433518,8.687636642,163.4182485,0.07448679209,,22.12579071,12.88965432,191.02601623535156
6.889496088,50.5843357,8.687624873,163.3290041,0.5065557361,290.266243,14.0,6.631020985,191.02000427246094
7.838573694,50.58434384,8.687601736,163.2680832,0.1551757157,183.0192763,19.73952002,15.69139676,191.1750030517578
8.788557768,50.58434599,8.687596125,163.277729,0.1045352295,215.0760521,19.62731305,16.12530981,191.1750030517578
9.73852098,50.58434282,8.687599561,163.2685869,0.1551757157,179.9742724,16.987437,13.92119609,191.1750030517578
10.68849492,50.58434054,8.687603903,163.2597842,0.2816845179,159.1358612,18.28951719,14.68568711,191.17901611328125
11.63814187,50.58433708,8.687619587,163.2553721,0.7040543556,167.5622336,21.30135465,16.91503185,191.02000427246094
12.58809507,50.58433752,8.687633486,163.2833227,0.7040543556,126.0129776,25.12446199,19.80107994,191.02601623535156
13.53806973,50.5843408,8.687634404,163.2746334,0.5494058132,88.5518698,22.89633331,17.29610832,191.1940155029297
14.48835766,50.58434092,8.687641774,163.2746335,0.5494058132,88.5518755,22.89633331,17.29610832,191.1940155029297
15.43831086,50.58434511,8.687648753,163.2828402,0.5494058132,67.87101421,15.24891455,11.40854588,191.10101318359375
16.38828337,50.58434894,8.687673856,163.2844945,0.8393346071,65.28632461,13.55903632,10.41628016,190.94300842285156
17.33823884,50.58435556,8.687706369,163.2690416,1.697207332,75.05249941,13.53665921,10.66251712,190.60400390625
18.28821135,50.58436974,8.687740315,163.2305509,2.212282658,68.71327028,12.81820649,10.71297461,190.54400634765625
19.23786688,50.58438335,8.687765479,163.1756881,2.212282658,62.32770373,16.01713691,13.92506976,190.50001525878906
20.18782437,50.58439059,8.687793408,163.1482507,2.212282658,65.88457922,18.6767282,16.36006481,190.57400512695312
