"Time (s)","X (hPa)"
2.671724648E2,9.708974457E2
2.681730398E2,9.708915710E2
2.691736228E2,9.708915710E2
2.701741938E2,9.708903503E2
2.711747768E2,9.708821106E2
2.721753508E2,9.708737946E2
2.731759188E2,9.708674622E2
2.741764988E2,9.708628082E2
2.751770818E2,9.708628082E2
2.761776508E2,9.708660126E2
2.771782258E2,9.708710480E2
2.781788028E2,9.708710480E2
2.791793808E2,9.708710480E2
2.801799578E2,9.708651733E2
2.811805338E2,9.708634949E2
2.821811088E2,9.708545685E2
2.831816888E2,9.708545685E2
2.841822618E2,9.708454895E2
2.851828378E2,9.708394623E2
2.861834148E2,9.708394623E2
2.871839888E2,9.708467102E2
2.881845668E2,9.708467102E2
2.891851448E2,9.708409882E2
2.901857178E2,9.708409882E2
2.911862938E2,9.708409882E2
2.921868708E2,9.708370972E2
2.931874468E2,9.708370972E2
2.941880228E2,9.708500671E2
2.951886018E2,9.708525848E2
2.961891738E2,9.708525848E2
2.971897548E2,9.708482361E2
2.981903328E2,9.708477020E2
2.991909098E2,9.708372498E2
3.001914828E2,9.708150482E2
3.011920598E2,9.708150482E2
3.021926388E2,9.708157349E2
3.031932108E2,9.708157349E2
3.041937898E2,9.708157349E2
3.051943628E2,9.708379364E2
3.061949448E2,9.708417511E2
3.071955168E2,9.708446503E2
3.081960908E2,9.708449554E2
3.091966688E2,9.708449554E2
3.101972448E2,9.708370972E2
3.111978178E2,9.708370972E2
3.121983978E2,9.708397675E2
3.131989738E2,9.708397675E2
3.141995488E2,9.708431244E2
3.152001258E2,9.708440399E2
3.162007028E2,9.708551025E2
3.172012788E2,9.708610535E2
3.182018578E2,9.708610535E2
3.192024328E2,9.708887482E2
3.202032728E2,9.708917236E2
3.212035848E2,9.708966827E2
3.222041598E2,9.709098816E2
3.232047388E2,9.709193420E2
3.242053158E2,9.709193420E2
3.252058868E2,9.709193420E2
3.262064648E2,9.709372711E2
3.272070378E2,9.709451294E2
3.282076158E2,9.709464264E2
3.292081928E2,9.709548187E2
3.302087678E2,9.709802246E2
3.312093468E2,9.709802246E2
3.322099208E2,9.709802246E2
3.332105028E2,9.709862518E2
3.342110778E2,9.709862518E2
3.352116548E2,9.709811401E2
3.362122328E2,9.709811401E2
3.372128008E2,9.709946442E2
3.382133788E2,9.709957886E2
3.392139598E2,9.709957886E2
3.402145368E2,9.710204315E2
3.412151088E2,9.710420227E2
3.422156858E2,9.710484314E2
3.432162618E2,9.710605621E2
3.442168388E2,9.710881805E2
