"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.504288750E-1,-8.234558105E0,-3.274649048E1,-3.307559204E1
9.604588750E-1,-8.311050415E0,-3.326541138E1,-3.294757080E1
9.704888750E-1,-8.559951782E0,-3.361842346E1,-3.257296753E1
9.805178750E-1,-8.986846924E0,-3.386351013E1,-3.171572876E1
9.905478750E-1,-9.262283325E0,-3.424171448E1,-3.123788452E1
1.000577875E0,-9.707992554E0,-3.449363708E1,-3.071899414E1
1.010607875E0,-9.869430542E0,-3.490028381E1,-3.058847046E1
1.020636875E0,-1.035765076E1,-3.487603760E1,-2.990585327E1
1.030663792E0,-1.071022034E1,-3.481370544E1,-3.002578735E1
1.040693792E0,-1.095524597E1,-3.484417725E1,-3.001202393E1
1.050723792E0,-1.110139465E1,-3.500494385E1,-2.933001709E1
1.060753792E0,-1.109474182E1,-3.544866943E1,-2.908312988E1
1.070782792E0,-1.132745361E1,-3.554714966E1,-2.862075806E1
1.080812792E0,-1.136538696E1,-3.582800293E1,-2.807870483E1
1.090842792E0,-1.153092957E1,-3.632528687E1,-2.713076782E1
1.100872792E0,-1.188879395E1,-3.648719788E1,-2.713644409E1
1.110901792E0,-1.180369568E1,-3.676893616E1,-2.704357910E1
1.120931792E0,-1.176808167E1,-3.691181946E1,-2.690621948E1
1.130961792E0,-1.169262695E1,-3.695869446E1,-2.671548462E1
1.140991792E0,-1.134619141E1,-3.668721008E1,-2.663208008E1
1.151020792E0,-1.113162231E1,-3.665069580E1,-2.674288940E1
1.161050792E0,-1.084197998E1,-3.683447266E1,-2.648205566E1
1.171080792E0,-1.090812683E1,-3.697203064E1,-2.665829468E1
1.181110792E0,-1.082159424E1,-3.687451172E1,-2.743298340E1
1.191139792E0,-1.083706665E1,-3.667932129E1,-2.736483765E1
1.201169792E0,-1.038359070E1,-3.645846558E1,-2.738833618E1
1.211199792E0,-1.015556335E1,-3.679010010E1,-2.768890381E1
1.221229792E0,-1.016201782E1,-3.688819885E1,-2.758282471E1
1.231259792E0,-9.770523071E0,-3.688250732E1,-2.727783203E1
1.241288792E0,-9.758148193E0,-3.678894043E1,-2.760931396E1
1.251318792E0,-9.600158691E0,-3.691966248E1,-2.749807739E1
1.261348792E0,-9.355209351E0,-3.698890686E1,-2.786380005E1
1.271378792E0,-9.270034790E0,-3.711726379E1,-2.751718140E1
1.281407792E0,-9.350677490E0,-3.698602295E1,-2.737777710E1
1.291437792E0,-9.387435913E0,-3.695056152E1,-2.724511719E1
1.301467792E0,-9.274108887E0,-3.694355774E1,-2.704937744E1
1.311497792E0,-8.989425659E0,-3.728465271E1,-2.714163208E1
1.321526792E0,-9.049301147E0,-3.712059021E1,-2.690884399E1
1.331556792E0,-8.960937500E0,-3.709678650E1,-2.668557739E1
1.341586792E0,-9.212432861E0,-3.734251404E1,-2.709130859E1
1.351616792E0,-9.340270996E0,-3.723461914E1,-2.711276245E1
1.361646792E0,-8.982086182E0,-3.723095703E1,-2.712945557E1
1.371675792E0,-9.046478271E0,-3.717021179E1,-2.717895508E1
1.381705792E0,-9.338485718E0,-3.705865479E1,-2.727203369E1
1.391735792E0,-9.418594360E0,-3.683222961E1,-2.741085815E1
1.401765792E0,-9.411041260E0,-3.705163574E1,-2.765051270E1
1.411794792E0,-9.112808228E0,-3.687109375E1,-2.745495605E1
1.421824792E0,-9.358795166E0,-3.677836609E1,-2.755749512E1
1.431854792E0,-9.769042969E0,-3.669757080E1,-2.784933472E1
1.441884792E0,-9.624420166E0,-3.693318176E1,-2.782910156E1
1.451913792E0,-9.714630127E0,-3.696891785E1,-2.770993042E1
1.461943792E0,-9.934432983E0,-3.700755310E1,-2.807614136E1
1.471973792E0,-9.797348022E0,-3.712063599E1,-2.828750610E1
1.482003792E0,-9.911254883E0,-3.668424988E1,-2.791763306E1
1.492033792E0,-9.913192749E0,-3.653594971E1,-2.797286987E1
1.502062792E0,-9.927490234E0,-3.651502991E1,-2.815115356E1
1.512092792E0,-9.782455444E0,-3.656037903E1,-2.833456421E1
1.522122792E0,-9.664474487E0,-3.658518982E1,-2.830068970E1
1.532152792E0,-9.404113770E0,-3.668157959E1,-2.829708862E1
1.542181792E0,-9.637939453E0,-3.643988037E1,-2.842831421E1
1.552211792E0,-9.798599243E0,-3.620056152E1,-2.826272583E1
1.562241792E0,-9.699859619E0,-3.664302063E1,-2.793997192E1
1.572271792E0,-9.613128662E0,-3.631872559E1,-2.851962280E1
1.582300792E0,-9.529159546E0,-3.621351624E1,-2.861193848E1
1.592330792E0,-9.355316162E0,-3.616786194E1,-2.863702393E1
1.602360792E0,-9.555709839E0,-3.612773132E1,-2.817950439E1
1.612390792E0,-9.426132202E0,-3.610324097E1,-2.847293091E1
1.622420792E0,-9.256698608E0,-3.632435608E1,-2.801113892E1
1.632449792E0,-9.438095093E0,-3.627282715E1,-2.791931152E1
1.642479792E0,-9.385574341E0,-3.629359436E1,-2.818707275E1
1.652509792E0,-9.295516968E0,-3.630519104E1,-2.830477905E1
1.662539792E0,-9.153686523E0,-3.621443176E1,-2.821237183E1
1.672568792E0,-9.222213745E0,-3.609384155E1,-2.830966187E1
1.682598792E0,-9.238555908E0,-3.637286377E1,-2.844348145E1
1.692628792E0,-9.285675049E0,-3.652319336E1,-2.838482666E1
1.702658792E0,-8.970352173E0,-3.651995850E1,-2.824609375E1
1.712688792E0,-9.314285278E0,-3.641949463E1,-2.783169556E1
1.735247750E0,2.432449341E0,-4.223918152E1,-2.197515869E1
1.745276750E0,2.346801758E0,-4.222808838E1,-2.192196655E1
1.755306750E0,2.255157471E0,-4.220994568E1,-2.191946411E1
1.765336750E0,1.977218628E0,-4.182629395E1,-2.205624390E1
1.775366750E0,1.867126465E0,-4.203817749E1,-2.234957886E1
1.785395750E0,1.853225708E0,-4.208966064E1,-2.288992310E1
1.795425750E0,1.824844360E0,-4.209838867E1,-2.283932495E1
1.805455750E0,1.474685669E0,-4.195674133E1,-2.285150146E1
1.815484750E0,1.336975098E0,-4.158352661E1,-2.348452759E1
1.825514750E0,1.360931396E0,-4.164698792E1,-2.418338013E1
1.835544750E0,1.468170166E0,-4.154290771E1,-2.388943481E1
1.845574750E0,1.231155396E0,-4.139620972E1,-2.393634033E1
1.855603750E0,9.602813721E-1,-4.120474243E1,-2.405996704E1
1.865633750E0,6.913299561E-1,-4.147729492E1,-2.444699097E1
1.875663750E0,4.255371094E-1,-4.111825562E1,-2.443084717E1
1.885692750E0,7.300567627E-1,-4.120733643E1,-2.440679932E1
1.895722750E0,7.504730225E-1,-4.113558960E1,-2.414987183E1
1.905752750E0,9.641723633E-1,-4.114439392E1,-2.441632080E1
1.915781750E0,1.094558716E0,-4.106088257E1,-2.485305786E1
1.925811750E0,1.142517090E0,-4.118946838E1,-2.467962646E1
1.935841750E0,1.265106201E0,-4.122787476E1,-2.462435913E1
1.945871750E0,1.226043701E0,-4.141328430E1,-2.484985352E1
1.955900750E0,1.028411865E0,-4.098361206E1,-2.507818604E1
1.965930750E0,9.172058105E-1,-4.073805237E1,-2.521368408E1
1.975960750E0,6.155700684E-1,-4.078488159E1,-2.563983154E1
1.985989750E0,5.210113525E-1,-4.063540649E1,-2.613134766E1
1.996019750E0,3.113250732E-1,-4.054649353E1,-2.584768677E1
2.006049750E0,-2.171478271E-1,-4.036087036E1,-2.601501465E1
2.016079750E0,-4.663085938E-1,-4.045550537E1,-2.638449097E1
2.026108750E0,-6.527862549E-1,-4.022198486E1,-2.621218872E1
2.036138750E0,-1.067459106E0,-3.998600769E1,-2.633471680E1
2.046168750E0,-1.379302979E0,-4.004190063E1,-2.645971680E1
2.056197750E0,-1.566940308E0,-4.018721008E1,-2.636087036E1
2.066227750E0,-1.730300903E0,-4.019384766E1,-2.667031860E1
2.076257750E0,-2.009735107E0,-3.975624084E1,-2.686547852E1
2.086286750E0,-2.001312256E0,-3.975178528E1,-2.698883057E1
2.096316750E0,-2.109954834E0,-3.960145569E1,-2.681475830E1
2.106346750E0,-2.328384399E0,-3.962553406E1,-2.690133667E1
2.116376750E0,-2.416061401E0,-3.991252136E1,-2.675369263E1
2.126405750E0,-2.835037231E0,-3.961045837E1,-2.669412231E1
2.136435750E0,-3.026824951E0,-3.962045288E1,-2.688009644E1
2.146465750E0,-2.909851074E0,-3.978640747E1,-2.695568848E1
2.156494750E0,-3.026840210E0,-3.978829956E1,-2.666333008E1
2.166524750E0,-3.017807007E0,-3.974493408E1,-2.691067505E1
2.176554750E0,-2.730712891E0,-3.947850037E1,-2.733331299E1
2.186583750E0,-3.037704468E0,-3.946582031E1,-2.743109131E1
2.196613750E0,-3.129333496E0,-3.939755249E1,-2.707357788E1
2.206643750E0,-3.111846924E0,-3.964819336E1,-2.699703979E1
2.216673750E0,-3.226943970E0,-3.940473938E1,-2.754031372E1
2.226702750E0,-3.271759033E0,-3.942674255E1,-2.763034058E1
2.236732750E0,-3.290145874E0,-3.942941284E1,-2.786553955E1
2.246762750E0,-3.287094116E0,-3.945884705E1,-2.772052002E1
2.256791750E0,-3.311050415E0,-3.928402710E1,-2.774984741E1
2.266821750E0,-3.665588379E0,-3.944636536E1,-2.773980713E1
2.276851750E0,-3.545791626E0,-3.925302124E1,-2.767187500E1
2.286880750E0,-3.492034912E0,-3.937329102E1,-2.807904053E1
2.296910750E0,-3.509170532E0,-3.917111206E1,-2.794039917E1
2.306940750E0,-3.425949097E0,-3.915655518E1,-2.800921631E1
2.316970750E0,-3.356491089E0,-3.889179993E1,-2.774468994E1
2.326999750E0,-3.454910278E0,-3.903605652E1,-2.832504272E1
2.337029750E0,-3.402862549E0,-3.879916382E1,-2.790655518E1
2.347059750E0,-3.514892578E0,-3.885092163E1,-2.822131348E1
2.357088750E0,-3.739044189E0,-3.896095276E1,-2.841394043E1
2.367118750E0,-3.896286011E0,-3.900415039E1,-2.822741699E1
2.377148750E0,-3.774505615E0,-3.863514709E1,-2.829223633E1
2.387177750E0,-3.847167969E0,-3.843327332E1,-2.880447388E1
2.397207750E0,-3.844757080E0,-3.837614441E1,-2.834710693E1
2.407237750E0,-3.907699585E0,-3.830047607E1,-2.891537476E1
2.417267750E0,-4.337188721E0,-3.821247864E1,-2.881088257E1
2.427296750E0,-4.506072998E0,-3.834913635E1,-2.919747925E1
2.437326750E0,-4.693908691E0,-3.822595215E1,-2.941156006E1
2.447356750E0,-4.542098999E0,-3.836985779E1,-2.945022583E1
2.457385750E0,-4.375762939E0,-3.811651611E1,-2.919146729E1
2.467415750E0,-4.355026245E0,-3.813195801E1,-2.905792236E1
2.477445750E0,-4.427673340E0,-3.829359436E1,-2.853210449E1
2.487474750E0,-4.509597778E0,-3.813436890E1,-2.852362061E1
2.497505125E0,-4.627090454E0,-3.855691528E1,-2.857949829E1
2.507535125E0,-4.770004272E0,-3.807339478E1,-2.847991943E1
2.517565125E0,-4.709838867E0,-3.827772522E1,-2.870266724E1
2.527594125E0,-4.608032227E0,-3.827233887E1,-2.898275757E1
2.537624125E0,-4.938629150E0,-3.807571411E1,-2.904040527E1
2.547654125E0,-5.074356079E0,-3.787965393E1,-2.928366089E1
2.557683125E0,-5.273483276E0,-3.796487427E1,-2.913415527E1
2.567713125E0,-5.231765747E0,-3.805120850E1,-2.957409668E1
