beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,625.067859343877,0
0.05,0.1,0.0523598775598299,625.067859343877,0
0.05,0.1,0.0698131700797732,625.067859343877,0
0.05,0.15,0.0349065850398866,625.067859343877,0
0.05,0.15,0.0523598775598299,625.067859343877,0
0.05,0.15,0.0698131700797732,625.067859343877,0
0.05,0.2,0.0349065850398866,625.067859343877,0
0.05,0.2,0.0523598775598299,625.067859343877,0
0.05,0.2,0.0698131700797732,625.067859343877,0
0.1,0.1,0.0349065850398866,541.89969891392,0
0.1,0.1,0.0523598775598299,541.89969891392,0
0.1,0.1,0.0698131700797732,541.89969891392,0
0.1,0.15,0.0349065850398866,541.89969891392,0
0.1,0.15,0.0523598775598299,541.89969891392,0
0.1,0.15,0.0698131700797732,541.89969891392,0
0.1,0.2,0.0349065850398866,541.89969891392,0
0.1,0.2,0.0523598775598299,541.89969891392,0
0.1,0.2,0.0698131700797732,541.89969891392,0
0.2,0.1,0.0349065850398866,566.34962919143,0
0.2,0.1,0.0523598775598299,566.34962919143,0
0.2,0.1,0.0698131700797732,566.34962919143,0
0.2,0.15,0.0349065850398866,566.34962919143,0
0.2,0.15,0.0523598775598299,566.34962919143,0
0.2,0.15,0.0698131700797732,566.34962919143,0
0.2,0.2,0.0349065850398866,566.34962919143,0
0.2,0.2,0.0523598775598299,566.34962919143,0
0.2,0.2,0.0698131700797732,566.34962919143,0
0.3,0.1,0.0349065850398866,237.89752550578,0
0.3,0.1,0.0523598775598299,237.89752550578,0
0.3,0.1,0.0698131700797732,237.89752550578,0
0.3,0.15,0.0349065850398866,237.89752550578,0
0.3,0.15,0.0523598775598299,237.89752550578,0
0.3,0.15,0.0698131700797732,237.89752550578,0
0.3,0.2,0.0349065850398866,237.89752550578,0
0.3,0.2,0.0523598775598299,237.89752550578,0
0.3,0.2,0.0698131700797732,237.89752550578,0
