Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.02888906002,50.5825732,8.684044798,165.8588948,,,10.82216612,30.0,191.67100524902344
0.02965509892,50.5825732,8.684044798,168.2893222,,,10.82216612,30.0,191.67100524902344
0.05572509766,50.5825732,8.684044798,168.2890514,,,10.82216612,30.0,191.67100524902344
1.734692639,50.5825732,8.684044798,165.6668105,,,10.82216612,30.0,191.67100524902344
1.740476674,50.5825732,8.684044798,165.6670813,,,10.82216612,30.0,191.67100524902344
1.757997578,50.5825732,8.684044798,165.6668105,,,10.82216612,30.0,191.67100524902344
4.825293129,50.58257378,8.684075843,166.0286619,1.915922046,,20.0214364,24.61178901,191.6580047607422
5.82528395,50.5825724,8.684068859,165.8252063,1.915922046,,20.41710169,6.61357923,191.66000366210938
6.825275367,50.58256734,8.684057644,165.6235238,0.6539468765,,20.51684232,6.695236719,191.66000366210938
7.747187561,50.58257361,8.684053933,165.6773892,0.6539468765,,14.57417615,30.0,191.67100524902344
8.441508597,50.58254538,8.684059351,168.2845137,0.1165503189,,13.75157068,30.0,191.54400634765625
9.825250453,50.58251343,8.684095935,165.9024442,0.6372745037,,12.66009946,6.851429944,191.4600067138672
10.82466776,50.58251408,8.684112884,165.9277312,0.6372745037,,11.35211618,6.647597024,191.17401123046875
11.77450711,50.58249926,8.684128491,165.9275202,0.04830413312,,9.705812783,9.142352111,191.07901000976562
12.72476656,50.58249265,8.684139393,165.9350009,0.1710838974,,9.200055822,10.66612112,191.0640106201172
13.67551333,50.58249002,8.68414584,165.9375294,0.1427692324,,9.445739561,8.191089487,191.0830078125
14.62624854,50.58249358,8.684143509,165.9485001,0.01818442531,351.815047,10.5751175,8.892413258,191.0830078125
15.5769474,50.58249436,8.684147777,165.9570935,0.2462394238,221.4017811,10.59389846,6.433507171,191.0830078125
16.52760751,50.58248625,8.684154971,165.9723201,0.2462394238,190.4332832,8.521530354,12.83733275,191.0830078125
17.47855741,50.58248491,8.684154609,165.9723202,0.2462394238,,8.555637753,12.83733275,191.052001953125
18.4291336,50.5824735,8.684157108,165.9806349,0.5070282221,193.9047837,7.549515198,8.115372539,191.01100158691406
19.37934799,50.58247049,8.684154174,165.99534,0.5070282221,210.3575288,6.605269383,6.526489614,191.0070037841797
20.32984132,50.5824668,8.68415217,165.9961101,0.2624658346,,6.154555884,13.16284196,190.96200561523438
22.23109454,50.58247609,8.68413799,165.9986706,0.3285394907,,9.341445231,13.28734749,191.0030059814453
23.18150086,50.58247473,8.684136819,165.993224,0.2172344178,,10.07957192,11.76331481,191.0030059814453
