"Time (s)","X (hPa)"
-5.526756250E-1,9.953664398E2
1.167661250E0,9.953841400E2
2.167806250E0,9.953752899E2
3.168383250E0,9.953664398E2
4.168958250E0,9.953631592E2
5.169534250E0,9.953631592E2
6.170108250E0,9.953700256E2
6.721031250E0,9.953759003E2
7.721607250E0,9.953771210E2
8.722184250E0,9.953816986E2
9.723188250E0,9.953816986E2
1.072333425E1,9.953802490E2
1.172390925E1,9.953739929E2
1.272448525E1,9.953677368E2
1.372506525E1,9.953587341E2
1.472563925E1,9.953587341E2
1.572621725E1,9.953602600E2
1.672678525E1,9.953685760E2
1.772736225E1,9.953784943E2
1.872794225E1,9.953931427E2
1.972851625E1,9.954012299E2
2.072909125E1,9.954025269E2
2.172966725E1,9.954012299E2
2.273024125E1,9.953948975E2
2.373081825E1,9.953808594E2
2.473139225E1,9.953758240E2
2.573197025E1,9.953758240E2
2.673254525E1,9.953807831E2
2.773312125E1,9.953910828E2
2.873369525E1,9.954183960E2
2.973427325E1,9.954340363E2
3.073484925E1,9.954365540E2
3.173542725E1,9.954365540E2
3.273599525E1,9.954359436E2
3.373657425E1,9.954359436E2
3.473715225E1,9.954388428E2
3.573772725E1,9.954491425E2
3.673830425E1,9.954669189E2
3.773888025E1,9.954718781E2
3.873945625E1,9.954756165E2
3.974002925E1,9.954756165E2
4.074060625E1,9.954712677E2
4.174118425E1,9.954577637E2
4.274175925E1,9.954519653E2
4.374233425E1,9.954412842E2
4.474291025E1,9.954309082E2
4.574348825E1,9.954151917E2
4.674406425E1,9.954038239E2
4.774463725E1,9.953893280E2
4.874521225E1,9.953821564E2
4.974579325E1,9.953706360E2
5.074636225E1,9.953604126E2
5.174693725E1,9.953603363E2
5.274751825E1,9.953478241E2
5.374809225E1,9.953353882E2
5.474867125E1,9.953313446E2
5.574924125E1,9.953272247E2
5.674982025E1,9.953269958E2
5.775039725E1,9.953246307E2
5.875097325E1,9.953233337E2
5.975155125E1,9.953210449E2
6.075212625E1,9.953194427E2
6.175270225E1,9.953194427E2
6.275343825E1,9.953143311E2
6.375385925E1,9.953143311E2
6.475443225E1,9.953121948E2
6.575500725E1,9.953052521E2
6.675605625E1,9.952977753E2
6.775616125E1,9.952898407E2
6.875673625E1,9.952827454E2
6.975731525E1,9.952766418E2
7.075792025E1,9.952761841E2
7.175846225E1,9.952730560E2
7.275904125E1,9.952730560E2
7.375961725E1,9.952730560E2
7.476019325E1,9.952728271E2
7.576077125E1,9.952728271E2
