"Time (s)","X (hPa)"
1.862397605E2,9.728543091E2
1.873066085E2,9.728486633E2
1.883734865E2,9.728361511E2
1.894404145E2,9.728251648E2
1.905073095E2,9.728141785E2
1.915743115E2,9.728024292E2
1.926412365E2,9.727915955E2
1.937081285E2,9.727825928E2
1.947750315E2,9.727705383E2
1.958418875E2,9.727568817E2
1.969087515E2,9.727444458E2
1.979756095E2,9.727339935E2
1.990424895E2,9.727214050E2
2.001094245E2,9.727097321E2
2.011763015E2,9.726992035E2
2.022431545E2,9.726846313E2
2.033100205E2,9.726646423E2
2.043769025E2,9.726419830E2
2.054437475E2,9.726200867E2
2.065106215E2,9.725991821E2
2.075774165E2,9.725836182E2
2.086442935E2,9.725720978E2
2.097111135E2,9.725613403E2
2.107779625E2,9.725505829E2
2.118448375E2,9.725386047E2
2.129116865E2,9.725248718E2
2.139785995E2,9.725077057E2
2.150454825E2,9.724885559E2
2.161123755E2,9.724697876E2
2.171792335E2,9.724500275E2
2.182461265E2,9.724295044E2
2.193129885E2,9.724111938E2
2.203798775E2,9.723906708E2
2.214468365E2,9.723678589E2
2.225137335E2,9.723440552E2
2.235806015E2,9.723219299E2
2.246474645E2,9.723024750E2
2.257143495E2,9.722853088E2
2.267812455E2,9.722712708E2
2.278481705E2,9.722590637E2
2.289150925E2,9.722456360E2
2.299819795E2,9.722328186E2
2.310488155E2,9.722198486E2
2.321157125E2,9.722044373E2
2.331825705E2,9.721898651E2
2.342494345E2,9.721785736E2
2.353163155E2,9.721623230E2
2.363831765E2,9.721480560E2
2.374500405E2,9.721360016E2
2.385168595E2,9.721233368E2
2.395836755E2,9.721063995E2
2.406505405E2,9.720951843E2
2.417173755E2,9.720848846E2
2.427842255E2,9.720738220E2
2.438510765E2,9.720640564E2
2.449178995E2,9.720562744E2
2.459847535E2,9.720478821E2
2.470516265E2,9.720404053E2
2.481184825E2,9.720319366E2
2.491853145E2,9.720238495E2
2.502521295E2,9.720173645E2
2.513190105E2,9.720091248E2
2.523858625E2,9.719989014E2
2.534526795E2,9.719898987E2
2.545194895E2,9.719760132E2
2.555863515E2,9.719571686E2
2.566531925E2,9.719390869E2
2.577200155E2,9.719207001E2
2.587868355E2,9.719001770E2
2.598536765E2,9.718894196E2
2.609204915E2,9.718782806E2
2.619872785E2,9.718721008E2
2.630541265E2,9.718653870E2
2.641210095E2,9.718611145E2
2.651877995E2,9.718554688E2
2.662545855E2,9.718482971E2
2.673213875E2,9.718431854E2
2.683882075E2,9.718328857E2
2.694550325E2,9.718238831E2
2.705218885E2,9.718154907E2
2.715887205E2,9.718059540E2
2.726555035E2,9.717916870E2
2.737223175E2,9.717786407E2
2.747890705E2,9.717584991E2
2.758558735E2,9.717433929E2
2.769226885E2,9.717228699E2
2.779894215E2,9.717091370E2
2.790562125E2,9.717024994E2
2.801229855E2,9.717021179E2
2.811898095E2,9.716997528E2
2.822566375E2,9.716982269E2
2.833234975E2,9.716956329E2
2.843904055E2,9.716928101E2
2.854572205E2,9.716824341E2
2.865240695E2,9.716705322E2
2.875908795E2,9.716560364E2
2.886576595E2,9.716442871E2
2.897245015E2,9.716270447E2
2.907913035E2,9.716130066E2
2.918580535E2,9.716000366E2
2.929247675E2,9.715808868E2
2.939914745E2,9.715773010E2
2.950581305E2,9.715715027E2
2.961248435E2,9.715712738E2
2.971915855E2,9.715712738E2
2.982583185E2,9.715669250E2
2.993250985E2,9.715617371E2
3.003919085E2,9.715494537E2
3.014587515E2,9.715412903E2
3.025255455E2,9.715296173E2
3.035923595E2,9.715208435E2
3.046592225E2,9.715132904E2
3.057260545E2,9.715126038E2
3.067928595E2,9.715090942E2
3.078596585E2,9.715076447E2
3.089264225E2,9.715074158E2
3.099932175E2,9.715020752E2
3.110600705E2,9.714937592E2
3.121269465E2,9.714781952E2
3.131938415E2,9.714635468E2
3.142606835E2,9.714524078E2
3.153274825E2,9.714485931E2
3.163943385E2,9.714485931E2
3.174612095E2,9.714565277E2
3.185281135E2,9.714637756E2
3.195949295E2,9.714717102E2
3.206617235E2,9.714717102E2
3.217285075E2,9.714658356E2
3.227953215E2,9.714637756E2
3.238621645E2,9.714631653E2
3.249290005E2,9.714606476E2
3.259957805E2,9.714603424E2
3.270625625E2,9.714595795E2
3.281293805E2,9.714549255E2
3.291962275E2,9.714457703E2
3.302631075E2,9.714421844E2
3.313299565E2,9.714370728E2
3.323968285E2,9.714304352E2
3.334636805E2,9.714266968E2
3.345305195E2,9.714197540E2
3.355974045E2,9.714105988E2
3.366642845E2,9.714022827E2
3.377310925E2,9.713953400E2
3.387978695E2,9.713880920E2
3.398646855E2,9.713817596E2
3.409315195E2,9.713767242E2
3.419982785E2,9.713731384E2
3.430651045E2,9.713713074E2
3.441318545E2,9.713688660E2
3.451986645E2,9.713678741E2
3.462655215E2,9.713667297E2
3.473322915E2,9.713667297E2
3.483991405E2,9.713681793E2
3.494660345E2,9.713703156E2
3.505328715E2,9.713706207E2
3.515997055E2,9.713721466E2
3.526665385E2,9.713721466E2
3.537333315E2,9.713690948E2
3.548001185E2,9.713623810E2
3.558669615E2,9.713559723E2
3.569337165E2,9.713539886E2
3.580004135E2,9.713539886E2
3.590671465E2,9.713543701E2
3.601338485E2,9.713568115E2
3.612005485E2,9.713626862E2
3.622672565E2,9.713638306E2
3.633340045E2,9.713638306E2
3.644007755E2,9.713638306E2
3.654675315E2,9.713683319E2
3.665343315E2,9.713732147E2
3.676010665E2,9.713790894E2
3.686678115E2,9.713849640E2
3.697345785E2,9.713896179E2
3.708013595E2,9.713922882E2
3.718681415E2,9.713924408E2
3.729349395E2,9.713924408E2
3.740017495E2,9.713911438E2
3.750685515E2,9.713890839E2
3.761353075E2,9.713847351E2
3.772021045E2,9.713825226E2
3.782688915E2,9.713825226E2
3.793356305E2,9.713870239E2
3.804023625E2,9.713918304E2
3.814690525E2,9.714001465E2
3.825357775E2,9.714036560E2
3.836026195E2,9.714105225E2
3.846694495E2,9.714138794E2
3.857362845E2,9.714197540E2
3.868030775E2,9.714233398E2
3.878698835E2,9.714328003E2
3.889366835E2,9.714402771E2
3.900035475E2,9.714496613E2
3.910703955E2,9.714586639E2
3.921372575E2,9.714657593E2
3.932040905E2,9.714730835E2
3.942708775E2,9.714768982E2
3.953376575E2,9.714768982E2
3.964044315E2,9.714787292E2
3.974712215E2,9.714796448E2
3.985379995E2,9.714812469E2
3.996048105E2,9.714825439E2
4.006715115E2,9.714826965E2
4.017381995E2,9.714839172E2
4.028049285E2,9.714857483E2
4.038716375E2,9.714877319E2
4.049383615E2,9.714954376E2
4.060051455E2,9.715034485E2
4.070719095E2,9.715158081E2
4.081385895E2,9.715287018E2
4.092053235E2,9.715390778E2
4.102721075E2,9.715479279E2
4.113389005E2,9.715567780E2
4.124056525E2,9.715616608E2
4.134724005E2,9.715640259E2
4.145391915E2,9.715644836E2
4.156060595E2,9.715682220E2
4.166729025E2,9.715741730E2
4.177397685E2,9.715816498E2
4.188066505E2,9.715894318E2
4.198735015E2,9.715996552E2
4.209403725E2,9.716085815E2
4.220072685E2,9.716172791E2
4.230741935E2,9.716287994E2
4.241410845E2,9.716417694E2
4.252079295E2,9.716562653E2
4.262747965E2,9.716684723E2
4.273416385E2,9.716807556E2
4.284084905E2,9.716883850E2
4.294753145E2,9.716957855E2
4.305421325E2,9.716999054E2
4.316089525E2,9.717062378E2
4.326758035E2,9.717124939E2
4.337426245E2,9.717200470E2
4.348094295E2,9.717277527E2
4.358762335E2,9.717363739E2
4.369430495E2,9.717478180E2
4.380098225E2,9.717608643E2
4.390766425E2,9.717749023E2
4.401435015E2,9.717880249E2
4.412102935E2,9.718013763E2
4.422771195E2,9.718118286E2
4.433439985E2,9.718218231E2
4.444108455E2,9.718325806E2
4.454777885E2,9.718434143E2
4.465446415E2,9.718532562E2
4.476114955E2,9.718654633E2
4.486783295E2,9.718753815E2
4.497452505E2,9.718837738E2
4.508120615E2,9.718933868E2
4.518789225E2,9.719024658E2
4.529457705E2,9.719130707E2
4.540126225E2,9.719246674E2
4.550795255E2,9.719377899E2
4.561463875E2,9.719509125E2
4.572132625E2,9.719668579E2
4.582801375E2,9.719839478E2
4.593469985E2,9.719989014E2
4.604138465E2,9.720124054E2
4.614807135E2,9.720298004E2
4.625475785E2,9.720462036E2
4.636144185E2,9.720619965E2
4.646813175E2,9.720738220E2
4.657482025E2,9.720890045E2
4.668151575E2,9.721027374E2
4.678820725E2,9.721191406E2
4.689489635E2,9.721322632E2
4.700158415E2,9.721492767E2
4.710827415E2,9.721617126E2
4.721496355E2,9.721696472E2
4.732165045E2,9.721772003E2
4.742833575E2,9.721823120E2
4.753502585E2,9.721839142E2
4.764171695E2,9.721921539E2
4.774841155E2,9.721993256E2
4.785510275E2,9.722007751E2
4.796178535E2,9.722046661E2
4.806846845E2,9.722161102E2
4.817515345E2,9.722345734E2
4.828184065E2,9.722583771E2
4.838852675E2,9.723002625E2
4.849521635E2,9.723457336E2
4.860189825E2,9.723973083E2
4.870858465E2,9.724290466E2
4.881527025E2,9.724605560E2
4.892195175E2,9.724657440E2
4.902864145E2,9.724657440E2
4.913532765E2,9.724541473E2
4.924201545E2,9.724528503E2
4.934870015E2,9.724464417E2
4.945538855E2,9.724464417E2
4.956208155E2,9.724586487E2
4.966877215E2,9.724901581E2
4.977545525E2,9.725114441E2
4.988213645E2,9.725384521E2
4.998881965E2,9.725592804E2
5.009550335E2,9.725734711E2
5.020219735E2,9.725827789E2
5.030888665E2,9.725925446E2
5.041556985E2,9.726070404E2
5.052225045E2,9.726244354E2
5.062893345E2,9.726518250E2
5.073562205E2,9.726709747E2
5.084230475E2,9.726936340E2
5.094898905E2,9.727117157E2
5.105567885E2,9.727294159E2
5.116236735E2,9.727413177E2
5.126905725E2,9.727511597E2
5.137574735E2,9.727598572E2
5.148244135E2,9.727671814E2
5.158913435E2,9.727700806E2
5.169582605E2,9.727770233E2
5.180250885E2,9.727865601E2
5.190919115E2,9.727936554E2
5.201588145E2,9.728040314E2
5.212257025E2,9.728201294E2
5.222925655E2,9.728319550E2
5.233594255E2,9.728392029E2
5.244263295E2,9.728540802E2
5.254931975E2,9.728667450E2
5.265600915E2,9.728830719E2
5.276270155E2,9.729061127E2
5.286939425E2,9.729292297E2
5.297607755E2,9.729524994E2
5.308275905E2,9.729748535E2
5.318944545E2,9.729956818E2
5.329613145E2,9.730075073E2
5.340282205E2,9.730216980E2
5.350950915E2,9.730348206E2
5.361619085E2,9.730465698E2
5.372287465E2,9.730613708E2
5.382956045E2,9.730772400E2
5.393623645E2,9.730925751E2
5.404291345E2,9.731082153E2
5.414959175E2,9.731237030E2
5.425627285E2,9.731359100E2
5.436295335E2,9.731484222E2
5.446963495E2,9.731589508E2
5.457631985E2,9.731658173E2
5.468300125E2,9.731717682E2
5.478968435E2,9.731755066E2
5.489636835E2,9.731781769E2
5.500305045E2,9.731821442E2
5.510973055E2,9.731916809E2
5.521640975E2,9.732056427E2
5.532308785E2,9.732198334E2
5.542976675E2,9.732418823E2
5.553644855E2,9.732670593E2
5.564313175E2,9.732898712E2
5.574981915E2,9.733095551E2
5.585650285E2,9.733312988E2
5.596318805E2,9.733477783E2
5.606988115E2,9.733644104E2
5.617657165E2,9.733771515E2
5.628326395E2,9.733912659E2
5.638994895E2,9.734018707E2
5.649662845E2,9.734018707E2
5.660330685E2,9.734011078E2
5.670998835E2,9.734009552E2
5.681667675E2,9.734011078E2
5.692336475E2,9.734024811E2
5.703005655E2,9.734079742E2
5.713674585E2,9.734175873E2
5.724343355E2,9.734275818E2
5.735012365E2,9.734312439E2
5.745680605E2,9.734352875E2
5.756348535E2,9.734368134E2
5.767016505E2,9.734402466E2
5.777684555E2,9.734437561E2
5.788352485E2,9.734546661E2
5.799021065E2,9.734672546E2
5.809689225E2,9.734846497E2
5.820357235E2,9.734994507E2
5.831025555E2,9.735073090E2
5.841694205E2,9.735218811E2
5.852363155E2,9.735351562E2
5.863031425E2,9.735359192E2
5.873699565E2,9.735434723E2
5.884368125E2,9.735679626E2
5.895036965E2,9.735954285E2
5.905705555E2,9.736269379E2
5.916374245E2,9.736656189E2
5.927042285E2,9.736901855E2
5.937710395E2,9.737087250E2
5.948378765E2,9.737118530E2
5.959047205E2,9.737123108E2
5.969715345E2,9.737183380E2
5.980383035E2,9.737326050E2
5.991050755E2,9.737511444E2
6.001718105E2,9.737652588E2
6.012385795E2,9.737850189E2
6.023053635E2,9.738011932E2
6.033721625E2,9.738152313E2
6.044389545E2,9.738269043E2
6.055057895E2,9.738415527E2
6.065725975E2,9.738571167E2
6.076393865E2,9.738703918E2
6.087062175E2,9.738863373E2
6.097730075E2,9.738981628E2
6.108397975E2,9.739112854E2
6.119065715E2,9.739242554E2
6.129733595E2,9.739392853E2
6.140401255E2,9.739521790E2
6.151069855E2,9.739690399E2
6.161737995E2,9.739851379E2
6.172405925E2,9.739990997E2
6.183074595E2,9.740141296E2
6.193742835E2,9.740287018E2
6.204411265E2,9.740417480E2
6.215079885E2,9.740500641E2
6.225748405E2,9.740591431E2
6.236417655E2,9.740686035E2
6.247086365E2,9.740752411E2
6.257755275E2,9.740851593E2
6.268424285E2,9.740966034E2
6.279093045E2,9.741105652E2
6.289761225E2,9.741240692E2
6.300429735E2,9.741385651E2
6.311097845E2,9.741520691E2
6.321765565E2,9.741673279E2
6.332433715E2,9.741805267E2
6.343102095E2,9.741934204E2
6.353770555E2,9.742050171E2
6.364438835E2,9.742158508E2
6.375107505E2,9.742238617E2
6.385776295E2,9.742277527E2
6.396444465E2,9.742321014E2
6.407112945E2,9.742433167E2
6.417781515E2,9.742539215E2
6.428450145E2,9.742635345E2
6.439119135E2,9.742754364E2
6.449787975E2,9.742864227E2
6.460456615E2,9.742929840E2
6.471125315E2,9.743041992E2
6.481793895E2,9.743066406E2
6.492463235E2,9.743162537E2
6.503132335E2,9.743226624E2
6.513802165E2,9.743315125E2
6.524471295E2,9.743329620E2
6.535140535E2,9.743425751E2
6.545809065E2,9.743466949E2
6.556477195E2,9.743518066E2
6.567145755E2,9.743558502E2
6.577814395E2,9.743614960E2
6.588482715E2,9.743660736E2
6.599151005E2,9.743734741E2
6.609819875E2,9.743823242E2
6.620489375E2,9.743866730E2
6.631158295E2,9.743935394E2
6.641826305E2,9.743985748E2
6.652494435E2,9.744018555E2
6.663162875E2,9.744051361E2
6.673831185E2,9.744116211E2
6.684499385E2,9.744207764E2
6.695167405E2,9.744279480E2
6.705835855E2,9.744378662E2
6.716503705E2,9.744476318E2
6.727171445E2,9.744529724E2
6.737839865E2,9.744554138E2
6.748509115E2,9.744595337E2
6.759178875E2,9.744603729E2
6.769848085E2,9.744647217E2
6.780517315E2,9.744664764E2
6.791186875E2,9.744725800E2
6.801856495E2,9.744778442E2
6.812526125E2,9.744822693E2
6.823196185E2,9.744822693E2
6.833865425E2,9.744798279E2
6.844534735E2,9.744763947E2
6.855203545E2,9.744724274E2
6.865872855E2,9.744681549E2
6.876541855E2,9.744681549E2
6.887211095E2,9.744720459E2
6.897880085E2,9.744741821E2
6.908549715E2,9.744754028E2
