beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,1257.34393363061,0
0.05,0.1,0.0523598775598299,1257.34393363061,0
0.05,0.1,0.0698131700797732,1257.34393363061,0
0.05,0.15,0.0349065850398866,1257.34393363061,0
0.05,0.15,0.0523598775598299,1257.34393363061,0
0.05,0.15,0.0698131700797732,1257.34393363061,0
0.05,0.2,0.0349065850398866,1257.34393363061,0
0.05,0.2,0.0523598775598299,1257.34393363061,0
0.05,0.2,0.0698131700797732,1257.34393363061,0
0.1,0.1,0.0349065850398866,933.131772284985,0
0.1,0.1,0.0523598775598299,933.131772284985,0
0.1,0.1,0.0698131700797732,933.131772284985,0
0.1,0.15,0.0349065850398866,933.131772284985,0
0.1,0.15,0.0523598775598299,933.131772284985,0
0.1,0.15,0.0698131700797732,933.131772284985,0
0.1,0.2,0.0349065850398866,933.131772284985,0
0.1,0.2,0.0523598775598299,933.131772284985,0
0.1,0.2,0.0698131700797732,933.131772284985,0
0.2,0.1,0.0349065850398866,724.075000501159,0
0.2,0.1,0.0523598775598299,724.075000501159,0
0.2,0.1,0.0698131700797732,724.075000501159,0
0.2,0.15,0.0349065850398866,724.075000501159,0
0.2,0.15,0.0523598775598299,724.075000501159,0
0.2,0.15,0.0698131700797732,724.075000501159,0
0.2,0.2,0.0349065850398866,724.075000501159,0
0.2,0.2,0.0523598775598299,724.075000501159,0
0.2,0.2,0.0698131700797732,724.075000501159,0
0.3,0.1,0.0349065850398866,590.443112958741,0
0.3,0.1,0.0523598775598299,590.443112958741,0
0.3,0.1,0.0698131700797732,590.443112958741,0
0.3,0.15,0.0349065850398866,590.443112958741,0
0.3,0.15,0.0523598775598299,590.443112958741,0
0.3,0.15,0.0698131700797732,590.443112958741,0
0.3,0.2,0.0349065850398866,590.443112958741,0
0.3,0.2,0.0523598775598299,590.443112958741,0
0.3,0.2,0.0698131700797732,590.443112958741,0
