"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.442169321E1,5.058439372E1,8.687800378E0,1.648019278E2,2.614102582E0,7.213078167E1,4.782084030E0,3.310016520E0
1.542167997E1,5.058440008E1,8.687826111E0,1.645969497E2,2.248547109E0,7.775843623E1,4.780113364E0,3.312861793E0
1.642166817E1,5.058440998E1,8.687862091E0,1.649939586E2,2.365361153E0,7.004049192E1,4.782590842E0,3.309284193E0
1.742165506E1,5.058440741E1,8.687893246E0,1.650905600E2,2.524256465E0,7.931755045E1,4.787088794E0,3.302774276E0
1.842164171E1,5.058441354E1,8.687932274E0,1.644735182E2,2.647940952E0,7.109878989E1,4.786459063E0,3.303686830E0
1.942163014E1,5.058442534E1,8.687963851E0,1.643827189E2,2.394287002E0,6.226811494E1,4.790950155E0,3.297170551E0
2.042161632E1,5.058442651E1,8.687996622E0,1.643553444E2,2.257766296E0,7.455268267E1,4.790789901E0,3.297403397E0
2.142160368E1,5.058443160E1,8.688035539E0,1.644675567E2,2.309816498E0,7.454324828E1,4.791795427E0,3.295941993E0
2.242159164E1,5.058443321E1,8.688082930E0,1.648956056E2,2.373989565E0,7.608177245E1,4.787774875E0,3.301779638E0
2.342161834E1,5.058443896E1,8.688115917E0,1.645040257E2,2.207238610E0,6.898633602E1,4.785187578E0,3.305528229E0
2.442156601E1,5.058444247E1,8.688158405E0,1.646602017E2,2.249901610E0,6.881342538E1,4.785480509E0,3.305104133E0
2.542155361E1,5.058446064E1,8.688176482E0,1.646209166E2,2.335912499E0,6.372156434E1,4.751448087E0,3.353845272E0
2.642153990E1,5.058446462E1,8.688206232E0,1.648080451E2,2.144377026E0,6.660726689E1,4.751050703E0,3.354408181E0
2.742152703E1,5.058445731E1,8.688245911E0,1.652447103E2,2.235476015E0,8.570725423E1,4.749958143E0,3.355955105E0
2.842151415E1,5.058445627E1,8.688280863E0,1.650640120E2,2.233942164E0,9.276037589E1,4.748963657E0,3.357362240E0
2.942150211E1,5.058447147E1,8.688312107E0,1.647913670E2,2.257123910E0,7.503144657E1,4.749328238E0,3.356846485E0
3.042148900E1,5.058448581E1,8.688339116E0,1.648688913E2,2.395123484E0,6.210094586E1,4.749187276E0,3.357045912E0
3.142147624E1,5.058449708E1,8.688361952E0,1.648550757E2,2.339952714E0,5.591953325E1,4.749177355E0,3.357059947E0
3.242146254E1,5.058450117E1,8.688398598E0,1.650799476E2,2.347525751E0,6.528834072E1,4.750192606E0,3.355623227E0
3.342144930E1,5.058450388E1,8.688432968E0,1.651602951E2,2.270442935E0,7.524591166E1,4.751506850E0,3.353762020E0
3.442143738E1,5.058451380E1,8.688461364E0,1.659667381E2,2.183825491E0,6.895182597E1,4.753744430E0,3.350589639E0
3.542142355E1,5.058452024E1,8.688486176E0,1.659761805E2,2.026397653E0,6.704842218E1,4.756929066E0,3.346066779E0
3.642141080E1,5.058452710E1,8.688515929E0,1.650393659E2,2.126924616E0,6.797953786E1,4.755567078E0,3.348002210E0
3.742139745E1,5.058453750E1,8.688552169E0,1.652328111E2,2.340043426E0,6.628232431E1,4.759447261E0,3.342483927E0
3.842138433E1,5.058453932E1,8.688586597E0,1.650321692E2,2.290054792E0,7.171030314E1,4.760689384E0,3.340714538E0
3.942137194E1,5.058454684E1,8.688614806E0,1.649346957E2,2.204785326E0,7.020294977E1,4.764679848E0,3.335020686E0
4.042135966E1,5.058455503E1,8.688652005E0,1.650715025E2,2.244741190E0,6.897888569E1,4.764934372E0,3.334657023E0
4.142134535E1,5.058454989E1,8.688681448E0,1.651242943E2,2.053197270E0,8.321744616E1,4.768295674E0,3.329848855E0
4.242133248E1,5.058455604E1,8.688715225E0,1.653087658E2,2.069101518E0,7.782362677E1,4.770676795E0,3.326436524E0
4.342131901E1,5.058456706E1,8.688750317E0,1.647416935E2,2.249035744E0,7.461447777E1,4.771200605E0,3.325685165E0
4.442130649E1,5.058457634E1,8.688787784E0,1.649313806E2,2.226444409E0,7.383915954E1,4.762477326E0,3.338165178E0
4.542129350E1,5.058458592E1,8.688831426E0,1.649452913E2,2.534824851E0,7.233753977E1,4.761301059E0,3.339842700E0
4.642128038E1,5.058459025E1,8.688864768E0,1.649743711E2,2.303482920E0,7.573656848E1,4.758813460E0,3.343386231E0
4.742126751E1,5.058459893E1,8.688902046E0,1.658069853E2,2.192915657E0,7.523087466E1,4.756057601E0,3.347305353E0
4.842125523E1,5.058460942E1,8.688936292E0,1.654051384E2,2.302134566E0,6.935890519E1,4.753133360E0,3.351456445E0
4.942124176E1,5.058461352E1,8.688971745E0,1.655457147E2,2.325070153E0,7.477374668E1,4.755141814E0,3.348606183E0
5.042122877E1,5.058462103E1,8.689010693E0,1.653066809E2,2.433829701E0,7.465192716E1,4.754968411E0,3.348852407E0
5.142121625E1,5.058463112E1,8.689045098E0,1.653840225E2,2.427449655E0,6.967045735E1,4.755289808E0,3.348396015E0
5.242120230E1,5.058463995E1,8.689084508E0,1.658354735E2,2.450253775E0,7.081751422E1,4.754533576E0,3.349469735E0
5.342118931E1,5.058464794E1,8.689121255E0,1.658466119E2,2.462113924E0,6.943459294E1,4.757566305E0,3.345160667E0
5.442117655E1,5.058465119E1,8.689154998E0,1.663147849E2,2.341451901E0,7.276478661E1,4.759431608E0,3.342506216E0
5.542116225E1,5.058465896E1,8.689191660E0,1.666612267E2,2.354959665E0,7.435273100E1,4.761414853E0,3.339680468E0
5.642114913E1,5.058466672E1,8.689224344E0,1.668325516E2,2.275550410E0,7.228249787E1,4.762351866E0,3.338344161E0
5.742113698E1,5.058467331E1,8.689264496E0,1.671885749E2,2.390558313E0,7.474970688E1,4.761785920E0,3.339151372E0
5.842112303E1,5.058468032E1,8.689299109E0,1.674625667E2,2.387081358E0,7.319879118E1,4.762772879E0,3.337743479E0
5.942111111E1,5.058468163E1,8.689329588E0,1.675912001E2,2.294624332E0,7.725818910E1,4.759033896E0,3.343072451E0
6.042109704E1,5.058468922E1,8.689359091E0,1.675802437E2,2.073833222E0,7.738498712E1,4.758507805E0,3.343821243E0
6.142108548E1,5.058470333E1,8.689382165E0,1.672100127E2,2.014451385E0,6.507639211E1,4.757066577E0,3.345871279E0
6.242107201E1,5.058470887E1,8.689410735E0,1.676119202E2,2.083754058E0,6.987556795E1,4.754104758E0,3.350078355E0
6.342105854E1,5.058471523E1,8.689441552E0,1.678627922E2,2.219284900E0,7.042394084E1,4.753534674E0,3.350887217E0
6.442104483E1,5.058472060E1,8.689472527E0,1.676644994E2,2.258557848E0,7.278679423E1,4.752697691E0,3.352074237E0
6.542103291E1,5.058472941E1,8.689507927E0,1.681116819E2,2.420916037E0,7.422931129E1,4.752408516E0,3.352484203E0
6.642101920E1,5.058474090E1,8.689533704E0,1.677807657E2,2.336966859E0,6.837115485E1,4.752802925E0,3.351925028E0
6.742100585E1,5.058474839E1,8.689563722E0,1.679797095E2,2.259717255E0,7.106912513E1,4.752313461E0,3.352618946E0
6.842099273E1,5.058475604E1,8.689601609E0,1.681997684E2,2.348228334E0,7.236402531E1,4.757235434E0,3.345631190E0
6.942098057E1,5.058476323E1,8.689632952E0,1.683703603E2,2.165085400E0,7.635745482E1,4.754775786E0,3.349125894E0
7.042096615E1,5.058476052E1,8.689674310E0,1.683729269E2,2.296737734E0,8.312868692E1,4.755005814E0,3.348799298E0
7.142095339E1,5.058476895E1,8.689713340E0,1.685715599E2,2.442810956E0,7.553647129E1,4.755231251E0,3.348479174E0
7.242094100E1,5.058477557E1,8.689747844E0,1.689082053E2,2.309018235E0,7.366016135E1,4.755902542E0,3.347525659E0
7.342092848E1,5.058478293E1,8.689781977E0,1.690391506E2,2.417439481E0,7.217580751E1,4.757675465E0,3.345005412E0
7.442091465E1,5.058478570E1,8.689809524E0,1.689510145E2,2.238585154E0,7.338050287E1,4.756803390E0,3.346245439E0
7.542090118E1,5.058479132E1,8.689841595E0,1.688508280E2,2.252041995E0,7.217200383E1,4.756878997E0,3.346137959E0
7.642088830E1,5.058479954E1,8.689874268E0,1.688591947E2,2.240062959E0,7.292231304E1,4.756358944E0,3.346877146E0
7.742087507E1,5.058480742E1,8.689910107E0,1.691135394E2,2.328576839E0,7.213000454E1,4.759102059E0,3.342975415E0
7.842086124E1,5.058481428E1,8.689951827E0,1.693650102E2,2.456645509E0,7.126946997E1,4.756744711E0,3.346328852E0
7.942084920E1,5.058481806E1,8.689991400E0,1.696580493E2,2.469620652E0,7.594723100E1,4.756644346E0,3.346471515E0
8.042083514E1,5.058481849E1,8.690027331E0,1.698243689E2,2.377940312E0,7.954378549E1,4.755415089E0,3.348218088E0
8.142082238E1,5.058482468E1,8.690065737E0,1.695976324E2,2.380076227E0,7.188431628E1,4.755401814E0,3.348236943E0
8.242081702E1,5.058483783E1,8.690092214E0,1.699657015E2,2.324453812E0,6.180225121E1,4.754548060E0,3.349449176E0
8.342079604E1,5.058484602E1,8.690123235E0,1.702944974E2,2.217886513E0,6.261157631E1,4.755265174E0,3.348430999E0
8.442236197E1,5.058485270E1,8.690159804E0,1.702448100E2,2.264724170E0,6.683440998E1,4.756242727E0,3.347042300E0
8.542237163E1,5.058485879E1,8.690184150E0,1.698675573E2,2.139479121E0,6.992311750E1,4.755341187E0,3.348323047E0
8.642236006E1,5.058486089E1,8.690214608E0,1.697109348E2,2.198838232E0,7.685982421E1,4.752554837E0,3.352276771E0
8.742236674E1,5.058486972E1,8.690243114E0,1.696245333E2,2.151365907E0,7.390379315E1,4.752510346E0,3.352339846E0
8.842235649E1,5.058487438E1,8.690270613E0,1.693921783E2,2.112940808E0,7.331710401E1,4.753928693E0,3.350328195E0
8.942233205E1,5.058488751E1,8.690304062E0,1.697681115E2,2.275709452E0,6.466175997E1,4.750016880E0,3.355871968E0
9.042233765E1,5.058488723E1,8.690331490E0,1.696742151E2,2.033683563E0,7.333017693E1,4.750830376E0,3.354720223E0
9.142234826E1,5.058489408E1,8.690367712E0,1.702428151E2,2.257139250E0,7.383835332E1,4.750346343E0,3.355405588E0
9.242233431E1,5.058490062E1,8.690394337E0,1.701607297E2,2.158324966E0,7.222623977E1,4.751457478E0,3.353831967E0
9.342234194E1,5.058490368E1,8.690422857E0,1.701942465E2,2.064777916E0,7.607076522E1,4.752232846E0,3.352733215E0
9.442235124E1,5.058491443E1,8.690452188E0,1.704541596E2,2.146842907E0,6.991158591E1,4.750810277E0,3.354748685E0
9.542233860E1,5.058491870E1,8.690475595E0,1.703597471E2,2.002994239E0,6.855473695E1,4.748563533E0,3.357928142E0
9.642234552E1,5.058492246E1,8.690507133E0,1.701866965E2,1.972888990E0,7.229229793E1,4.747428030E0,3.359533321E0
9.742235780E1,5.058492403E1,8.690537104E0,1.702143833E2,1.998277431E0,7.601966882E1,4.746969026E0,3.360181855E0
9.842234337E1,5.058492990E1,8.690565798E0,1.701835100E2,2.002227394E0,7.546739627E1,4.747390080E0,3.359586948E0
9.942233920E1,5.058493717E1,8.690590910E0,1.702962498E2,1.988795956E0,6.990848797E1,4.746964480E0,3.360188278E0
1.004223087E2,5.058493939E1,8.690615330E0,1.701954237E2,1.894400414E0,7.333129333E1,4.743934471E0,3.364464708E0
1.014222929E2,5.058494143E1,8.690650038E0,1.703964539E2,2.165604445E0,7.727867014E1,4.744888323E0,3.363119361E0
1.024222752E2,5.058494328E1,8.690678574E0,1.703227212E2,2.048560958E0,8.210716868E1,4.746022769E0,3.361518245E0
1.034222603E2,5.058494978E1,8.690705885E0,1.703165217E2,2.081707879E0,7.829663810E1,4.746468830E0,3.360888376E0
1.044222435E2,5.058495614E1,8.690734796E0,1.706287588E2,2.091798645E0,7.264285766E1,4.746215002E0,3.361246820E0
1.054222285E2,5.058496527E1,8.690759886E0,1.705707788E2,2.053917835E0,6.651419647E1,4.745337690E0,3.362485277E0
1.064222126E2,5.058497119E1,8.690790483E0,1.709277534E2,2.137123915E0,6.777711747E1,4.745451276E0,3.362324972E0
1.074221964E2,5.058497666E1,8.690823891E0,1.712460448E2,2.260268107E0,6.930341323E1,4.745715196E0,3.361952456E0
1.084221817E2,5.058497680E1,8.690848580E0,1.710762953E2,2.014865718E0,7.466166013E1,4.746040378E0,3.361493383E0
1.094221653E2,5.058498422E1,8.690876959E0,1.710978570E2,2.098988595E0,7.184315894E1,4.745575546E0,3.362149576E0
1.104221519E2,5.058498780E1,8.690907473E0,1.700663588E2,2.145532296E0,7.147681261E1,4.745071522E0,3.362860878E0
1.114221359E2,5.058498976E1,8.690942712E0,1.706989027E2,2.204195487E0,7.488757427E1,4.747399011E0,3.359574328E0
1.124221208E2,5.058499574E1,8.690972931E0,1.718760165E2,2.169560748E0,7.226194745E1,4.749029531E0,3.357269061E0
1.134221061E2,5.058499967E1,8.691008143E0,1.710121161E2,2.350937791E0,7.514732310E1,4.751021433E0,3.354449639E0
1.144220909E2,5.058500732E1,8.691038314E0,1.715063691E2,2.386139706E0,7.237429280E1,4.752138053E0,3.352867573E0
1.154220768E2,5.058501049E1,8.691052748E0,1.717670536E2,1.609659261E0,7.191998278E1,4.752501630E0,3.352352203E0
1.164220623E2,5.058501676E1,8.691072992E0,1.711679184E2,1.556082601E0,7.026677655E1,4.751802850E0,3.353342617E0
1.174220471E2,5.058501619E1,8.691092882E0,1.705781556E2,1.474770018E0,7.598766699E1,4.750655510E0,3.354967847E0
1.184220324E2,5.058501662E1,8.691116828E0,1.703761101E2,1.468506179E0,7.870251331E1,4.749719713E0,3.356292549E0
1.194220173E2,5.058502494E1,8.691137134E0,1.709749034E2,1.513485505E0,6.785281118E1,4.749513131E0,3.356584880E0
1.204220039E2,5.058502725E1,8.691159198E0,1.711444035E2,1.498212148E0,7.066387768E1,4.746250934E0,3.361196083E0
1.214219890E2,5.058503276E1,8.691181860E0,1.709027559E2,1.477041415E0,6.888422058E1,4.745371969E0,3.362436901E0
1.224219745E2,5.058503534E1,8.691215575E0,1.712451711E2,1.831471578E0,7.516290047E1,4.746125245E0,3.361373558E0
1.234219613E2,5.058504263E1,8.691235591E0,1.711575630E2,1.525551658E0,7.072425214E1,4.748374856E0,3.358194941E0
1.244219468E2,5.058504412E1,8.691262528E0,1.711286544E2,1.525551488E0,7.513712252E1,4.749428843E0,3.356704143E0
1.254219326E2,5.058505344E1,8.691284072E0,1.711464422E2,1.520227819E0,6.850296762E1,4.749736655E0,3.356268574E0
1.264219185E2,5.058505667E1,8.691307022E0,1.709278474E2,1.476437864E0,6.960141799E1,4.749044367E0,3.357248074E0
1.274219049E2,5.058505519E1,8.691338537E0,1.718746861E2,1.636026526E0,8.155261608E1,4.751358984E0,3.353971502E0
1.284218912E2,5.058506163E1,8.691362918E0,1.718034113E2,1.563858934E0,7.305031482E1,4.751974540E0,3.353099313E0
1.294218774E2,5.058506413E1,8.691385843E0,1.716597173E2,1.501846492E0,7.489023337E1,4.751289117E0,3.354070477E0
1.304218642E2,5.058506855E1,8.691411267E0,1.718141084E2,1.607395892E0,7.330408217E1,4.750512304E0,3.355170619E0
1.314218494E2,5.058507443E1,8.691429043E0,1.715250706E2,1.441449523E0,7.266594458E1,4.749073539E0,3.357206808E0
1.324218352E2,5.058508445E1,8.691451469E0,1.718482376E2,1.472926059E0,6.569001299E1,4.746956758E0,3.360199187E0
1.334218220E2,5.058510429E1,8.691460258E0,1.719144507E2,1.603585905E0,4.057744087E1,4.744191103E0,3.364102824E0
1.344218088E2,5.058512164E1,8.691459777E0,1.716690754E2,1.554154704E0,1.925921631E1,4.737882299E0,3.372982116E0
1.354217951E2,5.058513147E1,8.691478039E0,1.718532649E2,1.541427051E0,3.250261895E1,4.735344946E0,3.376543392E0
1.364217806E2,5.058514259E1,8.691500148E0,1.723262941E2,1.538041745E0,4.070995872E1,4.734968954E0,3.377070629E0
1.374217664E2,5.058514592E1,8.691532824E0,1.729280691E2,1.523404819E0,6.190548296E1,4.736140967E0,3.375426755E0
1.384217544E2,5.058514923E1,8.691566135E0,1.727534174E2,1.537938295E0,6.580759333E1,4.739009715E0,3.371397922E0
1.394217403E2,5.058515496E1,8.691594670E0,1.734866537E2,1.534850499E0,6.937039969E1,4.739034430E0,3.371363182E0
1.404217268E2,5.058515889E1,8.691622604E0,1.728404990E2,1.538349759E0,7.430390128E1,4.741347844E0,3.368108913E0
1.414217120E2,5.058516390E1,8.691657735E0,1.735155794E2,1.929150390E0,7.689038671E1,4.743284490E0,3.365381001E0
1.424216983E2,5.058516932E1,8.691693438E0,1.734178236E2,2.073576890E0,7.689960457E1,4.742730341E0,3.366161901E0
1.434216857E2,5.058516199E1,8.691726019E0,1.734324381E2,1.999764186E0,9.332112920E1,4.743304496E0,3.365352803E0
1.444216714E2,5.058515050E1,8.691757670E0,1.737988180E2,2.005222312E0,1.077264440E2,4.743061407E0,3.365695399E0
1.454216578E2,5.058514213E1,8.691788017E0,1.743481599E2,1.977256012E0,1.094179219E2,4.744849011E0,3.363174824E0
1.464216443E2,5.058514241E1,8.691821182E0,1.742570012E2,2.018162147E0,1.020734590E2,4.745694035E0,3.361982326E0
1.474216313E2,5.058514427E1,8.691853957E0,1.739897591E2,2.036592779E0,9.583663442E1,4.746102984E0,3.361404989E0
1.484216176E2,5.058515309E1,8.691882446E0,1.745476109E2,1.991779237E0,8.385175052E1,4.745023616E0,3.362928473E0
1.494216046E2,5.058516298E1,8.691910471E0,1.745941317E2,2.026460191E0,7.565835719E1,4.744408056E0,3.363796848E0
1.504215903E2,5.058517281E1,8.691935238E0,1.747998505E2,1.993166696E0,6.939740055E1,4.743709581E0,3.364781783E0
1.514215770E2,5.058517818E1,8.691961117E0,1.748870567E2,1.992422819E0,7.021473413E1,4.743530188E0,3.365034678E0
1.524215631E2,5.058518623E1,8.691988273E0,1.749968005E2,2.040060983E0,6.868683446E1,4.744345340E0,3.363885302E0
1.534215502E2,5.058518959E1,8.692018241E0,1.748955245E2,2.049684049E0,7.269953066E1,4.745011329E0,3.362945810E0
1.544215364E2,5.058519521E1,8.692043035E0,1.747729387E2,1.938949439E0,7.309710871E1,4.744825133E0,3.363208512E0
1.554215230E2,5.058520377E1,8.692063615E0,1.755731643E2,1.771523532E0,6.644506485E1,4.745036518E0,3.362910268E0
1.564215151E2,5.058521344E1,8.692093134E0,1.755630354E2,1.972851109E0,6.133453231E1,4.744536516E0,3.363615656E0
1.574214963E2,5.058521516E1,8.692131586E0,1.755548564E2,2.102489317E0,7.059749019E1,4.743527037E0,3.365039120E0
1.584214828E2,5.058521661E1,8.692161034E0,1.755644084E2,2.043860708E0,7.527833514E1,4.742956275E0,3.365843550E0
1.594214693E2,5.058521589E1,8.692181824E0,1.765592754E2,1.605276846E0,7.575924643E1,4.744931923E0,3.363057846E0
1.604214560E2,5.058521998E1,8.692208074E0,1.759531663E2,1.814454916E0,7.752704249E1,4.744285231E0,3.363970077E0
1.614214419E2,5.058523067E1,8.692221218E0,1.756035186E2,1.576961081E0,6.019153364E1,4.746681489E0,3.360588024E0
1.624214288E2,5.058523787E1,8.692244708E0,1.747543353E2,1.737514644E0,5.919796399E1,4.744641656E0,3.363467346E0
1.634214164E2,5.058523873E1,8.692280783E0,1.753357767E2,1.851208183E0,7.385808474E1,4.744668926E0,3.363428878E0
1.644214020E2,5.058524505E1,8.692313190E0,1.758822635E2,2.137694391E0,7.488658440E1,4.742394359E0,3.366635231E0
1.654213879E2,5.058525276E1,8.692332449E0,1.764951194E2,1.966113692E0,7.378625246E1,4.745228430E0,3.362639466E0
1.664213759E2,5.058525767E1,8.692350109E0,1.768049961E2,1.746093027E0,7.471703820E1,4.744955651E0,3.363024369E0
1.674213612E2,5.058526040E1,8.692375967E0,1.769844971E2,1.808363962E0,7.691823782E1,4.747519633E0,3.359403871E0
1.684213483E2,5.058526549E1,8.692397614E0,1.775181728E2,1.775764979E0,7.645370918E1,4.750077780E0,3.355785767E0
1.694213352E2,5.058526998E1,8.692415230E0,1.777514054E2,1.735345260E0,7.688246143E1,4.747907547E0,3.358855603E0
1.704213214E2,5.058527816E1,8.692434204E0,1.775993867E2,1.766211255E0,7.035158176E1,4.746586480E0,3.360722217E0
1.714213089E2,5.058528583E1,8.692455014E0,1.778405884E2,1.815352367E0,6.988737248E1,4.744784204E0,3.363266254E0
1.724212943E2,5.058528897E1,8.692476160E0,1.776332196E2,1.700980804E0,7.497230860E1,4.744154967E0,3.364153783E0
1.734212815E2,5.058529036E1,8.692497813E0,1.776880368E2,1.688451700E0,7.699208585E1,4.743598323E0,3.364938629E0
1.744212675E2,5.058529790E1,8.692515428E0,1.778418103E2,1.662204927E0,6.595228643E1,4.744584280E0,3.363548282E0
1.754212543E2,5.058530362E1,8.692533593E0,1.780854214E2,1.623550437E0,6.304220532E1,4.744820138E0,3.363215559E0
1.764212415E2,5.058530706E1,8.692553540E0,1.788058001E2,1.539552349E0,6.403045268E1,4.745334292E0,3.362490073E0
1.774212271E2,5.058530567E1,8.692574462E0,1.794684690E2,1.465128306E0,7.568993717E1,4.749049847E0,3.357240322E0
1.784212141E2,5.058530744E1,8.692598704E0,1.796957057E2,1.531418059E0,7.810765198E1,4.752020551E0,3.353034106E0
1.794212004E2,5.058529681E1,8.692631451E0,1.796951002E2,1.705316609E0,9.552528484E1,4.753126555E0,3.351466094E0
1.804211876E2,5.058530704E1,8.692655678E0,1.795426067E2,1.672942969E0,7.899927171E1,4.753059947E0,3.351560558E0
1.814211744E2,5.058531484E1,8.692677297E0,1.790016224E2,1.690536728E0,6.416727618E1,4.750888360E0,3.354638106E0
1.824211603E2,5.058532231E1,8.692700410E0,1.790288833E2,1.736666878E0,6.141861011E1,4.747172649E0,3.359894176E0
1.834211481E2,5.058532609E1,8.692725536E0,1.785375072E2,1.735448065E0,6.621222468E1,4.745820928E0,3.361803200E0
1.844211347E2,5.058533060E1,8.692753340E0,1.781665872E2,1.782270615E0,6.903926790E1,4.746014819E0,3.361529469E0
1.854211211E2,5.058533644E1,8.692780108E0,1.784517601E2,1.763145194E0,7.089460413E1,4.746095365E0,3.361415746E0
1.864211071E2,5.058533869E1,8.692804567E0,1.783384752E2,1.712072307E0,7.466478925E1,4.747381598E0,3.359598934E0
1.874210948E2,5.058534305E1,8.692829840E0,1.782208663E2,1.699936986E0,7.235832794E1,4.748867644E0,3.357498046E0
1.884210835E2,5.058534820E1,8.692852332E0,1.784301801E2,1.688372299E0,6.995932525E1,4.747241957E0,3.359796248E0
1.894210670E2,5.058535298E1,8.692875911E0,1.787508863E2,1.668383935E0,6.772454379E1,4.748692302E0,3.357746038E0
1.904210532E2,5.058535991E1,8.692895651E0,1.784933043E2,1.694851478E0,6.452238105E1,4.748790444E0,3.357607236E0
1.914210404E2,5.058536485E1,8.692916698E0,1.786891584E2,1.709180502E0,6.415891464E1,4.749910612E0,3.356022379E0
1.924210271E2,5.058536503E1,8.692941304E0,1.786185142E2,1.700889462E0,6.571028356E1,4.751818689E0,3.353320172E0
1.934210135E2,5.058536291E1,8.692963485E0,1.793010600E2,1.622897264E0,6.765475564E1,4.753014747E0,3.351624657E0
1.944209996E2,5.058536369E1,8.692990655E0,1.794111678E2,1.684287058E0,7.336691352E1,4.755142363E0,3.348605402E0
1.954209865E2,5.058536911E1,8.693012016E0,1.788889184E2,1.698427038E0,6.807148017E1,4.755258798E0,3.348440054E0
1.964209733E2,5.058537762E1,8.693031544E0,1.786726529E2,1.726141754E0,6.047631758E1,4.755911655E0,3.347512713E0
1.974209595E2,5.058538121E1,8.693057782E0,1.788238814E2,1.768379104E0,6.812472003E1,4.754651037E0,3.349302994E0
1.984209472E2,5.058537821E1,8.693085951E0,1.789368319E2,1.761763720E0,7.526922445E1,4.752241958E0,3.352720299E0
1.994209338E2,5.058538502E1,8.693113455E0,1.790808745E2,1.764960615E0,7.565072789E1,4.755709514E0,3.347799882E0
2.004209204E2,5.058539456E1,8.693137546E0,1.788621485E2,1.748609600E0,6.762550132E1,4.761790838E0,3.339144359E0
2.014209077E2,5.058539328E1,8.693167383E0,1.787342746E2,1.758437308E0,7.670050917E1,4.758902054E0,3.343260126E0
2.024208931E2,5.058540289E1,8.693192400E0,1.785948257E2,1.757325251E0,7.263580574E1,4.757303866E0,3.345533882E0
2.034208801E2,5.058540639E1,8.693222272E0,1.792856353E2,1.768889786E0,7.728644104E1,4.757993907E0,3.344552439E0
2.044208661E2,5.058541505E1,8.693249876E0,1.790749168E2,1.806003231E0,7.204662874E1,4.759154484E0,3.342900780E0
2.054208527E2,5.058541322E1,8.693283987E0,1.790598968E2,1.775865326E0,7.924631539E1,4.760434919E0,3.341077133E0
2.064208394E2,5.058541535E1,8.693312737E0,1.789968797E2,1.756659186E0,7.875034929E1,4.759454915E0,3.342473028E0
2.074208263E2,5.058542427E1,8.693338825E0,1.791409522E2,1.737507957E0,6.939581398E1,4.760872072E0,3.340454183E0
2.084208127E2,5.058543052E1,8.693370677E0,1.792768926E2,1.769500068E0,6.943044460E1,4.758589002E0,3.343705690E0
2.094207991E2,5.058543354E1,8.693405929E0,1.793754469E2,1.827541080E0,7.864132888E1,4.758026179E0,3.344506528E0
2.104223791E2,5.058543929E1,8.693438563E0,1.793769545E2,1.831292636E0,7.656451253E1,4.760290240E0,3.341283266E0
2.114223887E2,5.058544540E1,8.693467896E0,1.794486076E2,1.777756607E0,7.111070573E1,4.763047453E0,3.337351644E0
2.124223680E2,5.058544050E1,8.693503526E0,1.796313173E2,1.772371966E0,8.106086889E1,4.764058850E0,3.335907719E0
2.134223588E2,5.058544396E1,8.693540151E0,1.797362905E2,2.104985084E0,7.919805587E1,4.768722738E0,3.329237222E0
2.144223707E2,5.058545430E1,8.693574934E0,1.799407614E2,2.235994764E0,7.589047571E1,4.766757482E0,3.332050440E0
2.154223522E2,5.058546821E1,8.693598244E0,1.800707814E2,2.063436199E0,6.507238018E1,4.764137766E0,3.335795014E0
