"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.739083339E-3,-1.199084473E1,-3.499324036E1,-3.017187119E1
1.577208337E-2,-1.172595215E1,-3.458896637E1,-3.067639923E1
2.580508334E-2,-1.190647888E1,-3.429106903E1,-3.089915276E1
3.583808336E-2,-1.191456604E1,-3.409510803E1,-3.132331276E1
4.587108333E-2,-1.198095703E1,-3.384988403E1,-3.137121391E1
5.590308335E-2,-1.205751038E1,-3.376139832E1,-3.148890877E1
6.593608332E-2,-1.228277588E1,-3.347664642E1,-3.156367683E1
7.596908335E-2,-1.250704956E1,-3.339498901E1,-3.172051048E1
8.600208332E-2,-1.291249084E1,-3.323052979E1,-3.153508949E1
9.603508335E-2,-1.327865601E1,-3.301095581E1,-3.142055702E1
1.060680833E-1,-1.391700745E1,-3.288703156E1,-3.150913429E1
1.161010833E-1,-1.437109375E1,-3.267021942E1,-3.171402931E1
1.261340833E-1,-1.452246094E1,-3.234691620E1,-3.185682678E1
1.361670833E-1,-1.465249634E1,-3.203512573E1,-3.165390778E1
1.462000834E-1,-1.478776550E1,-3.181798553E1,-3.179766846E1
1.562330833E-1,-1.533906555E1,-3.169244385E1,-3.192477798E1
1.662660834E-1,-1.534365845E1,-3.151514435E1,-3.208892059E1
1.762990833E-1,-1.544703674E1,-3.145383453E1,-3.203044128E1
1.863320834E-1,-1.522987366E1,-3.130564117E1,-3.215665054E1
1.963650833E-1,-1.532762146E1,-3.139706421E1,-3.203454590E1
2.063980834E-1,-1.500016785E1,-3.126039124E1,-3.223904037E1
2.164310833E-1,-1.545718384E1,-3.129605865E1,-3.218233871E1
2.264640834E-1,-1.525024414E1,-3.117670441E1,-3.240671539E1
2.364970833E-1,-1.556460571E1,-3.123419952E1,-3.204311371E1
2.465300834E-1,-1.519662476E1,-3.097087097E1,-3.239498901E1
2.565630833E-1,-1.556053162E1,-3.097678375E1,-3.235723495E1
2.665960834E-1,-1.555348206E1,-3.097763824E1,-3.235741425E1
