"Time (s)","X (hPa)"
-5.426802083E-1,1.000970459E3
4.866377917E-1,1.000975876E3
1.515952792E0,1.000975113E3
2.545263792E0,1.000976715E3
3.574576792E0,1.000975113E3
3.771536792E0,1.000973740E3
4.834031792E0,1.000969467E3
5.896570792E0,1.000965881E3
6.959049792E0,1.000959930E3
8.021533792E0,1.000952835E3
9.083979792E0,1.000940781E3
1.014643479E1,1.000929108E3
1.120892879E1,1.000915222E3
1.227139279E1,1.000908737E3
1.333385679E1,1.000900116E3
1.439625979E1,1.000887909E3
1.545868779E1,1.000874481E3
1.652113579E1,1.000860291E3
1.758357579E1,1.000845871E3
1.864602979E1,1.000827637E3
1.970845679E1,1.000823517E3
2.077089779E1,1.000804062E3
2.183335079E1,1.000790482E3
2.289579479E1,1.000780258E3
2.395821279E1,1.000769806E3
2.502060779E1,1.000763016E3
2.608298579E1,1.000749283E3
2.714535179E1,1.000740051E3
2.820772779E1,1.000725327E3
2.927014279E1,1.000716400E3
3.033254279E1,1.000711594E3
3.139500979E1,1.000697250E3
3.245741379E1,1.000682449E3
3.351977979E1,1.000668182E3
3.458217179E1,1.000659637E3
3.564458179E1,1.000645523E3
3.670699079E1,1.000629425E3
3.776940879E1,1.000613327E3
3.883178379E1,1.000603180E3
3.989416979E1,1.000586929E3
4.095652879E1,1.000582047E3
4.201890279E1,1.000570908E3
4.308125479E1,1.000563736E3
4.414363979E1,1.000553741E3
4.520601479E1,1.000551605E3
4.626838379E1,1.000545654E3
4.733074779E1,1.000537033E3
4.839308579E1,1.000533218E3
4.945541279E1,1.000525360E3
5.051773079E1,1.000516052E3
5.158002079E1,1.000512314E3
5.264233679E1,1.000512314E3
5.370469079E1,1.000511169E3
5.476703679E1,1.000507736E3
5.582936279E1,1.000498276E3
5.689169979E1,1.000490799E3
5.795407579E1,1.000481339E3
5.901642579E1,1.000478745E3
6.007875879E1,1.000466843E3
6.114108279E1,1.000465546E3
6.220337879E1,1.000465240E3
6.326563979E1,1.000465240E3
6.432789679E1,1.000465240E3
6.539022679E1,1.000458984E3
