Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.9561197758,50.575895,8.669046714,183.3862979,0.7298766799,166.3099814,6.634736421,4.455985318,169.531005859375
1.956114769,50.57589322,8.669062688,183.202358,0.6256298523,151.664784,6.621792287,4.258720173,169.72900390625
2.956109166,50.57588407,8.669077321,183.0868064,1.048235381,145.926014,6.534401152,3.957732478,170.14700317382812
3.956103325,50.57587901,8.669093333,183.8854019,1.107388884,136.4214763,6.584046587,3.737873221,170.35000610351562
4.956098557,50.57586877,8.669107677,183.4977169,1.292438759,136.7510493,6.549929824,3.111143808,170.38600158691406
5.956092119,50.5758586,8.669133549,182.1985782,1.537371519,132.171021,6.713460672,3.006590717,170.43101501464844
6.956086755,50.57585287,8.669145699,183.4870394,1.300813802,134.9668855,6.738627037,3.014072863,170.531005859375
7.956080794,50.57584666,8.669152821,183.2715947,0.9512648138,134.4792032,6.68403234,3.0,170.58700561523438
8.956075549,50.57584795,8.669151473,184.2961794,0.5171931526,133.9469791,6.677452781,3.0,170.58700561523438
9.956070423,50.5758374,8.669167725,184.3176261,0.6366505134,139.1196545,6.557955811,3.0,170.54800415039062
10.95606446,50.57585114,8.669199081,182.4767607,0.4161998427,73.20783754,6.665574885,3.0,170.98001098632812
11.95605874,50.57584837,8.66924607,183.9617902,0.6598326399,103.4988064,7.089945731,3.0,171.4510040283203
12.9560523,50.57582957,8.669277504,182.9650563,0.9084620932,113.802179,7.248393556,3.041099528,171.44900512695312
13.95604706,50.57580466,8.669302692,183.9429948,1.341368114,126.095411,7.425153172,3.060856348,171.60301208496094
14.95604205,50.57578683,8.669322402,184.3993141,1.289397711,129.0198947,7.496579333,3.042230375,171.7100067138672
15.95603549,50.5757775,8.669326783,184.571257,1.104897972,131.508512,7.495066764,3.142203175,171.7270050048828
16.95603049,50.5757671,8.669362828,185.917242,1.502230153,129.4726231,7.434965259,3.246576544,171.94300842285156
17.9560256,50.57576149,8.669402525,184.8233684,1.748990079,123.1432478,7.456992509,3.42229357,172.20201110839844
18.95601916,50.57574541,8.669406982,183.4757272,1.522468342,137.5330998,7.555498181,3.155284991,172.19801330566406
19.95601344,50.57572462,8.669417044,185.3909673,1.451071761,148.6521784,7.791059957,3.070740775,172.27801513671875
20.9560082,50.57569121,8.669438396,184.2983139,1.732370338,147.3078087,7.811622917,3.029986776,172.37400817871094
21.95600271,50.57567985,8.669443268,184.5604633,1.372190902,150.0153178,7.76092757,3.0,172.4580078125
22.95599699,50.57567117,8.669474141,185.6896965,1.080286298,128.5901392,7.946059348,3.294527111,172.61900329589844
23.95599043,50.57565086,8.669488105,184.3568656,1.092006211,128.1222084,7.954130321,3.385760904,172.72300720214844
24.9559859,50.57564433,8.669506189,184.3482222,0.6391291225,111.1473977,8.077460273,3.3523078,172.82000732421875
25.95597935,50.57562687,8.66953859,183.3517575,0.919479268,111.8222787,8.193402622,3.444347303,173.3140106201172
26.9559741,50.57561402,8.669543485,183.9910374,0.6241318048,149.1809503,8.316296275,3.56532589,173.31100463867188
27.95596778,50.57559948,8.669559478,185.3180659,0.678184562,177.2404336,8.484435639,3.667904286,173.3090057373047
28.95596254,50.57559726,8.669585375,183.9898843,0.7010302249,120.4847756,8.60923493,3.587412201,173.4040069580078
29.95595717,50.57555871,8.669601617,184.9927096,1.630327925,137.2890604,8.47749188,3.374123381,173.6940155029297
30.95595133,50.57553986,8.669643633,185.0503864,1.807238138,131.0117306,8.573602965,3.54077082,173.94601440429688
31.95594561,50.57552041,8.669672357,185.4259103,2.109222537,130.8649761,8.457485621,3.781252078,174.1490020751953
32.95594001,50.57550543,8.669706062,185.9176211,2.427913862,135.8707356,8.285911974,4.402521312,174.26600646972656
33.95690393,50.57547164,8.669698424,186.4009582,2.449854713,156.3561021,8.092317263,4.525187655,174.41900634765625
34.95691109,50.57545642,8.669697399,185.2162537,2.029065201,168.4799182,7.942534644,4.498015299,174.281005859375
35.95690298,50.57542734,8.669710785,186.8502768,2.183575296,166.8678747,8.001121544,4.235758335,174.5030059814453
36.95690715,50.57542216,8.66973719,185.8153707,2.277241519,163.48246,7.981223565,4.435879372,174.53700256347656
37.95691442,50.5753988,8.669741992,186.5699022,2.478702367,168.7949629,7.896755083,4.428415803,174.63101196289062
38.95690382,50.57536907,8.669740712,186.6488332,2.617010091,170.5506817,7.935579527,4.378629605,174.63900756835938
39.95690954,50.57534025,8.669746554,184.7670598,2.651437005,170.7899008,7.88224824,4.265519778,174.64500427246094
40.95690906,50.57531953,8.669756134,185.888293,2.339099806,161.3471449,7.745105664,4.261204555,174.62701416015625
41.95689511,50.57529525,8.669791627,185.2620186,2.70920265,143.9874057,7.591325796,4.397647228,174.71400451660156
42.95689404,50.57528071,8.669815447,186.295124,2.802047671,136.2526618,7.480435117,4.532513054,174.7110137939453
43.95689869,50.57526933,8.66984381,186.7281337,2.83002543,131.8423629,7.478470744,4.159519558,174.5640106201172
44.95688415,50.57524935,8.669844919,185.3057341,2.369312459,144.2348585,7.394125969,4.204816731,174.57000732421875
45.95688641,50.5752358,8.669863375,184.8182356,2.0241015,149.2437415,7.379374544,4.455774789,175.16500854492188
46.95688772,50.5752287,8.669866921,184.0806956,1.567794843,151.6158918,7.231634241,4.302358927,175.4600067138672
47.95687318,50.57520059,8.669865625,185.2663313,1.45733508,167.8330046,7.17976738,4.12859927,174.0050048828125
48.95685744,50.57519395,8.669863595,185.4685517,0.5464349082,182.0956053,7.054369085,4.171919642,173.635009765625
49.95684385,50.57518875,8.669869498,185.8112559,0.147080271,183.1814196,7.070429845,4.321413209,173.2130126953125
50.95682943,50.57518314,8.669889817,185.7887533,0.3518641787,136.698925,7.133676773,4.093501909,172.0600128173828
51.95681608,50.57515267,8.669910383,187.7342301,1.465472152,134.4115044,7.228583004,4.055265342,171.91400146484375
52.95680404,50.57514332,8.669924433,185.8706876,1.830532337,129.9796171,7.20829938,4.008136427,171.86900329589844
53.95679069,50.57511839,8.669959459,185.7990872,2.857025189,132.5537505,7.140139203,4.089242245,171.94500732421875
54.95677888,50.57509125,8.66995398,184.3087116,3.05106677,147.3221298,7.219917476,4.035609815,171.85000610351562
