beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,2413.69095959419,0
0.05,0.1,0.0523598775598299,2413.69095959419,0
0.05,0.1,0.0698131700797732,2413.69095959419,0
0.05,0.15,0.0349065850398866,2413.69095959419,0
0.05,0.15,0.0523598775598299,2413.69095959419,0
0.05,0.15,0.0698131700797732,2413.69095959419,0
0.05,0.2,0.0349065850398866,2413.69095959419,0
0.05,0.2,0.0523598775598299,2413.69095959419,0
0.05,0.2,0.0698131700797732,2413.69095959419,0
0.1,0.1,0.0349065850398866,2984.94858133287,0
0.1,0.1,0.0523598775598299,2984.94858133287,0
0.1,0.1,0.0698131700797732,2984.94858133287,0
0.1,0.15,0.0349065850398866,2984.94858133287,0
0.1,0.15,0.0523598775598299,2984.94858133287,0
0.1,0.15,0.0698131700797732,2984.94858133287,0
0.1,0.2,0.0349065850398866,2984.94858133287,0
0.1,0.2,0.0523598775598299,2984.94858133287,0
0.1,0.2,0.0698131700797732,2984.94858133287,0
0.2,0.1,0.0349065850398866,3193.88439726254,0
0.2,0.1,0.0523598775598299,3193.88439726254,0
0.2,0.1,0.0698131700797732,3193.88439726254,0
0.2,0.15,0.0349065850398866,3193.88439726254,0
0.2,0.15,0.0523598775598299,3193.88439726254,0
0.2,0.15,0.0698131700797732,3193.88439726254,0
0.2,0.2,0.0349065850398866,3193.88439726254,0
0.2,0.2,0.0523598775598299,3193.88439726254,0
0.2,0.2,0.0698131700797732,3193.88439726254,0
0.3,0.1,0.0349065850398866,970.425153719186,0
0.3,0.1,0.0523598775598299,970.425153719186,0
0.3,0.1,0.0698131700797732,970.425153719186,0
0.3,0.15,0.0349065850398866,970.425153719186,0
0.3,0.15,0.0523598775598299,970.425153719186,0
0.3,0.15,0.0698131700797732,970.425153719186,0
0.3,0.2,0.0349065850398866,970.425153719186,0
0.3,0.2,0.0523598775598299,970.425153719186,0
0.3,0.2,0.0698131700797732,970.425153719186,0
