beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,1229.90792917459,0
0.05,0.1,0.0523598775598299,1229.90792917459,0
0.05,0.1,0.0698131700797732,1229.90792917459,0
0.05,0.15,0.0349065850398866,1229.90792917459,0
0.05,0.15,0.0523598775598299,1229.90792917459,0
0.05,0.15,0.0698131700797732,1229.90792917459,0
0.05,0.2,0.0349065850398866,1229.90792917459,0
0.05,0.2,0.0523598775598299,1229.90792917459,0
0.05,0.2,0.0698131700797732,1229.90792917459,0
0.1,0.1,0.0349065850398866,1036.80041350332,0
0.1,0.1,0.0523598775598299,1036.80041350332,0
0.1,0.1,0.0698131700797732,1036.80041350332,0
0.1,0.15,0.0349065850398866,1036.80041350332,0
0.1,0.15,0.0523598775598299,1036.80041350332,0
0.1,0.15,0.0698131700797732,1036.80041350332,0
0.1,0.2,0.0349065850398866,1036.80041350332,0
0.1,0.2,0.0523598775598299,1036.80041350332,0
0.1,0.2,0.0698131700797732,1036.80041350332,0
0.2,0.1,0.0349065850398866,2201.46628997915,0
0.2,0.1,0.0523598775598299,2201.46628997915,0
0.2,0.1,0.0698131700797732,2201.46628997915,0
0.2,0.15,0.0349065850398866,2201.46628997915,0
0.2,0.15,0.0523598775598299,2201.46628997915,0
0.2,0.15,0.0698131700797732,2201.46628997915,0
0.2,0.2,0.0349065850398866,2201.46628997915,0
0.2,0.2,0.0523598775598299,2201.46628997915,0
0.2,0.2,0.0698131700797732,2201.46628997915,0
0.3,0.1,0.0349065850398866,2470.90957226963,0
0.3,0.1,0.0523598775598299,2470.90957226963,0
0.3,0.1,0.0698131700797732,2470.90957226963,0
0.3,0.15,0.0349065850398866,2470.90957226963,0
0.3,0.15,0.0523598775598299,2470.90957226963,0
0.3,0.15,0.0698131700797732,2470.90957226963,0
0.3,0.2,0.0349065850398866,2470.90957226963,0
0.3,0.2,0.0523598775598299,2470.90957226963,0
0.3,0.2,0.0698131700797732,2470.90957226963,0
