"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.317079167E-2,-7.420425415E0,-1.724318695E1,-4.518829346E1
3.320079167E-2,-6.960243225E0,-1.696831512E1,-4.501049805E1
4.323079167E-2,-7.174026489E0,-1.702101898E1,-4.506842041E1
5.325979167E-2,-7.100532532E0,-1.660184479E1,-4.547436523E1
6.328979167E-2,-7.562919617E0,-1.675220490E1,-4.525671387E1
7.331979167E-2,-7.462974548E0,-1.647054291E1,-4.528836060E1
8.334979167E-2,-8.222953796E0,-1.646649170E1,-4.502935791E1
9.337979167E-2,-7.871170044E0,-1.617605591E1,-4.517498779E1
1.034097917E-1,-8.368667603E0,-1.636234283E1,-4.532528687E1
1.134397917E-1,-7.939834595E0,-1.631692505E1,-4.530316162E1
1.234697917E-1,-8.361618042E0,-1.607408142E1,-4.545352173E1
1.334997917E-1,-7.821502686E0,-1.556208038E1,-4.582223511E1
1.435297917E-1,-8.199096680E0,-1.561205292E1,-4.561672974E1
1.535597917E-1,-7.647453308E0,-1.528432465E1,-4.560760498E1
1.635897917E-1,-8.202484131E0,-1.537123871E1,-4.593392944E1
1.736197917E-1,-7.971916199E0,-1.527780151E1,-4.574017334E1
1.836487917E-1,-8.525863647E0,-1.540830994E1,-4.591079712E1
1.936787917E-1,-8.250373840E0,-1.457788086E1,-4.602999878E1
2.037087917E-1,-8.819244385E0,-1.472029877E1,-4.608233643E1
2.137387917E-1,-8.488128662E0,-1.442449951E1,-4.599819946E1
2.237687917E-1,-9.125427246E0,-1.437770081E1,-4.566024780E1
2.337987917E-1,-9.350799561E0,-1.351755524E1,-4.594198608E1
2.438287917E-1,-1.039987946E1,-1.316074371E1,-4.636520386E1
2.538587917E-1,-1.060809326E1,-1.202143860E1,-4.647674561E1
2.638887917E-1,-1.221191406E1,-1.151971436E1,-4.630926514E1
2.739187917E-1,-1.255030060E1,-1.070404053E1,-4.646569824E1
2.839487917E-1,-1.403325653E1,-9.814796448E0,-4.671203613E1
2.939790833E-1,-1.473107910E1,-8.783248901E0,-4.682913208E1
3.040090833E-1,-1.639735413E1,-7.684898376E0,-4.694711304E1
3.140390833E-1,-1.692054749E1,-6.185424805E0,-4.664306641E1
3.240680833E-1,-1.854539490E1,-4.917373657E0,-4.610031128E1
3.340980833E-1,-1.882923889E1,-3.328315735E0,-4.628689575E1
3.441280833E-1,-2.012722778E1,-2.269378662E0,-4.636004639E1
3.541580833E-1,-2.003852844E1,-6.724395752E-1,-4.630722046E1
3.641880833E-1,-2.091152954E1,7.707214355E-2,-4.660165405E1
3.742180833E-1,-2.059437561E1,1.008331299E0,-4.634326172E1
3.842480833E-1,-2.114819336E1,1.291717529E0,-4.591433716E1
3.942780833E-1,-2.101849365E1,2.174102783E0,-4.623632812E1
