"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.659999050E-4,3.526550293E1,-3.936056519E1,-2.222511292E1
1.099299989E-2,3.508486938E1,-3.925924683E1,-2.259716797E1
2.101999987E-2,3.486169434E1,-3.898034668E1,-2.316999817E1
3.104799986E-2,3.462322998E1,-3.867279053E1,-2.406060791E1
4.107500007E-2,3.431710815E1,-3.836166382E1,-2.493595886E1
5.110200006E-2,3.405563354E1,-3.807785034E1,-2.591018677E1
6.112900004E-2,3.377313232E1,-3.776547241E1,-2.708958435E1
7.115700003E-2,3.324295044E1,-3.739422607E1,-2.788468933E1
8.118400001E-2,3.281027222E1,-3.698614502E1,-2.891624451E1
9.121099999E-2,3.251364136E1,-3.650778198E1,-3.000314331E1
1.012380000E-1,3.191180420E1,-3.624084473E1,-3.100038147E1
1.112660000E-1,3.151333618E1,-3.578079224E1,-3.203102112E1
1.212929999E-1,3.099261475E1,-3.540188599E1,-3.281320190E1
1.313199999E-1,3.063687134E1,-3.507083130E1,-3.392524719E1
1.413469999E-1,3.026638794E1,-3.453671265E1,-3.464472961E1
1.513739999E-1,2.982073975E1,-3.414682007E1,-3.542910767E1
1.614019999E-1,2.934057617E1,-3.384390259E1,-3.623269653E1
1.714289999E-1,2.877911377E1,-3.355947876E1,-3.693954468E1
1.814559998E-1,2.854690552E1,-3.317343140E1,-3.762077332E1
1.914830001E-1,2.820858765E1,-3.273162842E1,-3.831123352E1
2.015110001E-1,2.789407349E1,-3.235409546E1,-3.890640259E1
2.115380000E-1,2.770043945E1,-3.201873779E1,-3.962507629E1
2.215650000E-1,2.734844971E1,-3.150061035E1,-4.003137207E1
2.315920000E-1,2.724453735E1,-3.108789062E1,-4.042694092E1
2.416200000E-1,2.724951172E1,-3.048071289E1,-4.086254883E1
2.516470000E-1,2.712347412E1,-3.012512207E1,-4.118394470E1
2.616740000E-1,2.705694580E1,-2.960525513E1,-4.139859009E1
2.717009999E-1,2.681378174E1,-2.927423096E1,-4.166246033E1
2.817289999E-1,2.666085815E1,-2.888513184E1,-4.204275513E1
2.917559999E-1,2.650897217E1,-2.838601685E1,-4.247253418E1
3.017829999E-1,2.622592163E1,-2.807437134E1,-4.292480469E1
3.118099999E-1,2.587139893E1,-2.799807739E1,-4.328501892E1
3.218379999E-1,2.555822754E1,-2.779516602E1,-4.336038208E1
3.318650001E-1,2.536703491E1,-2.762951660E1,-4.386894226E1
3.418920001E-1,2.508291626E1,-2.749536133E1,-4.420904541E1
3.519190000E-1,2.485006714E1,-2.724075317E1,-4.446774292E1
3.619460000E-1,2.455816650E1,-2.697799683E1,-4.481396484E1
3.719740000E-1,2.433691406E1,-2.664663696E1,-4.520584106E1
3.820010000E-1,2.415631104E1,-2.631057739E1,-4.525384521E1
3.920280000E-1,2.404095459E1,-2.614205933E1,-4.545652771E1
4.020550000E-1,2.409765625E1,-2.579885864E1,-4.573204041E1
4.120829999E-1,2.398739624E1,-2.553472900E1,-4.570567322E1
4.221099999E-1,2.389483643E1,-2.536508179E1,-4.609088135E1
4.321369999E-1,2.402993774E1,-2.518737793E1,-4.614450073E1
4.421639999E-1,2.410528564E1,-2.509393311E1,-4.605435181E1
4.521919999E-1,2.419515991E1,-2.499639893E1,-4.602618408E1
4.622189999E-1,2.418222046E1,-2.499230957E1,-4.615350342E1
4.722459998E-1,2.433572388E1,-2.497677612E1,-4.613301086E1
4.822730001E-1,2.450054932E1,-2.467895508E1,-4.607713318E1
4.923010000E-1,2.440988159E1,-2.476828003E1,-4.604473877E1
5.023280000E-1,2.432711792E1,-2.474276733E1,-4.619894409E1
5.123550000E-1,2.441003418E1,-2.446438599E1,-4.630003357E1
5.223820000E-1,2.426983643E1,-2.452444458E1,-4.646708679E1
5.324100000E-1,2.410809326E1,-2.431930542E1,-4.639393616E1
5.424370000E-1,2.404507446E1,-2.434710693E1,-4.642037964E1
5.524639999E-1,2.406063843E1,-2.444317627E1,-4.625012207E1
5.624909999E-1,2.399145508E1,-2.436981201E1,-4.638813782E1
5.725189999E-1,2.403567505E1,-2.435430908E1,-4.640670776E1
5.825459999E-1,2.387744141E1,-2.418670654E1,-4.643530273E1
5.925729999E-1,2.376614380E1,-2.416726685E1,-4.650765991E1
6.025999999E-1,2.370910645E1,-2.401757812E1,-4.650013733E1
6.126269998E-1,2.367324829E1,-2.382571411E1,-4.684333801E1
6.226550001E-1,2.352075195E1,-2.380133057E1,-4.700486755E1
6.326820001E-1,2.328216553E1,-2.366210938E1,-4.718101501E1
6.427090000E-1,2.292718506E1,-2.364367676E1,-4.746446228E1
6.527360000E-1,2.259829712E1,-2.349917603E1,-4.777748108E1
6.627640000E-1,2.202203369E1,-2.336120605E1,-4.796424866E1
6.727920417E-1,2.152355957E1,-2.345690918E1,-4.814799500E1
6.828190417E-1,2.105813599E1,-2.359179688E1,-4.824359131E1
6.928460416E-1,2.067620850E1,-2.376098633E1,-4.835504150E1
7.028740416E-1,2.040277100E1,-2.397894287E1,-4.815676880E1
7.129010416E-1,2.011407471E1,-2.442480469E1,-4.808532715E1
7.229280416E-1,1.982940674E1,-2.460812378E1,-4.814186096E1
7.329550416E-1,1.966583252E1,-2.480831909E1,-4.827128601E1
7.429830416E-1,1.941415405E1,-2.495864868E1,-4.813012695E1
