beta,acc_thresh,gyro_thresh,score,zupt_ratio
0.05,0.1,0.0349065850398866,1264.77300789905,0
0.05,0.1,0.0523598775598299,1264.77300789905,0
0.05,0.1,0.0698131700797732,1264.77300789905,0
0.05,0.15,0.0349065850398866,1264.77300789905,0
0.05,0.15,0.0523598775598299,1264.77300789905,0
0.05,0.15,0.0698131700797732,1264.77300789905,0
0.05,0.2,0.0349065850398866,1264.77300789905,0
0.05,0.2,0.0523598775598299,1264.77300789905,0
0.05,0.2,0.0698131700797732,1264.77300789905,0
0.1,0.1,0.0349065850398866,1585.54013915453,0
0.1,0.1,0.0523598775598299,1585.54013915453,0
0.1,0.1,0.0698131700797732,1585.54013915453,0
0.1,0.15,0.0349065850398866,1585.54013915453,0
0.1,0.15,0.0523598775598299,1585.54013915453,0
0.1,0.15,0.0698131700797732,1585.54013915453,0
0.1,0.2,0.0349065850398866,1585.54013915453,0
0.1,0.2,0.0523598775598299,1585.54013915453,0
0.1,0.2,0.0698131700797732,1585.54013915453,0
0.2,0.1,0.0349065850398866,1626.69511125045,0
0.2,0.1,0.0523598775598299,1626.69511125045,0
0.2,0.1,0.0698131700797732,1626.69511125045,0
0.2,0.15,0.0349065850398866,1626.69511125045,0
0.2,0.15,0.0523598775598299,1626.69511125045,0
0.2,0.15,0.0698131700797732,1626.69511125045,0
0.2,0.2,0.0349065850398866,1626.69511125045,0
0.2,0.2,0.0523598775598299,1626.69511125045,0
0.2,0.2,0.0698131700797732,1626.69511125045,0
0.3,0.1,0.0349065850398866,1900.24534869076,0
0.3,0.1,0.0523598775598299,1900.24534869076,0
0.3,0.1,0.0698131700797732,1900.24534869076,0
0.3,0.15,0.0349065850398866,1900.24534869076,0
0.3,0.15,0.0523598775598299,1900.24534869076,0
0.3,0.15,0.0698131700797732,1900.24534869076,0
0.3,0.2,0.0349065850398866,1900.24534869076,0
0.3,0.2,0.0523598775598299,1900.24534869076,0
0.3,0.2,0.0698131700797732,1900.24534869076,0
