"Time (s)","X (hPa)"
-5.724867501E-1,9.991948700E2
4.284162498E-1,9.991949463E2
1.429284250E0,9.991949463E2
2.430182250E0,9.992089081E2
3.431076250E0,9.992089081E2
3.788178250E0,9.992135620E2
4.855790250E0,9.992143250E2
5.923383250E0,9.992164612E2
6.990928250E0,9.992173767E2
8.058512250E0,9.992184448E2
9.126061250E0,9.992223358E2
1.019364525E1,9.992223358E2
1.126121825E1,9.992199707E2
1.232879425E1,9.992198944E2
1.339635825E1,9.992086792E2
1.446388625E1,9.992067719E2
1.553145725E1,9.992015076E2
1.659905225E1,9.991996002E2
1.766663325E1,9.992015076E2
1.873419725E1,9.992034912E2
1.980177025E1,9.992052460E2
2.086941525E1,9.992067719E2
2.193698625E1,9.992086792E2
2.300454225E1,9.992115021E2
2.407209325E1,9.992148590E2
2.513970025E1,9.992160034E2
2.620731725E1,9.992176056E2
2.727496125E1,9.992189789E2
2.834257325E1,9.992198944E2
2.941023525E1,9.992198944E2
3.047789625E1,9.992204285E2
3.154551125E1,9.992201233E2
3.261314425E1,9.992204285E2
3.368080025E1,9.992201233E2
3.474842625E1,9.992215729E2
3.581603725E1,9.992215729E2
3.688362225E1,9.992215729E2
3.795121525E1,9.992198944E2
3.901879325E1,9.992179108E2
4.008637625E1,9.992198944E2
4.115400225E1,9.992170715E2
4.222161425E1,9.992186737E2
4.328922225E1,9.992186737E2
4.435677725E1,9.992192841E2
4.542439925E1,9.992192841E2
4.649194925E1,9.992192841E2
4.755949625E1,9.992209625E2
4.862705425E1,9.992207336E2
4.969464125E1,9.992227173E2
5.076223425E1,9.992230225E2
5.182984125E1,9.992252350E2
5.289751725E1,9.992252350E2
5.396519825E1,9.992252350E2
5.503281425E1,9.992233276E2
5.610044925E1,9.992232513E2
5.716803125E1,9.992233276E2
5.823558925E1,9.992209625E2
5.930319725E1,9.992235565E2
6.037077525E1,9.992221832E2
6.143835725E1,9.992235565E2
6.250593925E1,9.992240906E2
6.357350625E1,9.992240906E2
6.464110625E1,9.992234802E2
6.570874125E1,9.992230225E2
6.677631425E1,9.992227173E2
6.784391525E1,9.992207336E2
6.891153925E1,9.992227173E2
6.997917625E1,9.992223358E2
7.104676125E1,9.992237091E2
7.211431025E1,9.992223358E2
7.318182625E1,9.992209625E2
7.424936025E1,9.992198944E2
7.531693825E1,9.992179871E2
7.638445825E1,9.992169189E2
7.745198825E1,9.992151642E2
7.851956425E1,9.992157745E2
7.958711925E1,9.992134094E2
8.065461825E1,9.992143250E2
8.172215625E1,9.992131805E2
8.278966225E1,9.992131805E2
8.385717425E1,9.992131805E2
8.492466425E1,9.992101288E2
8.599216925E1,9.992123413E2
8.705970925E1,9.992083740E2
8.812725925E1,9.992123413E2
8.919479525E1,9.992049408E2
9.026230325E1,9.992098236E2
9.132984125E1,9.992082214E2
9.239741425E1,9.992098236E2
9.346492025E1,9.992108154E2
9.453247825E1,9.992123413E2
9.559999125E1,9.992137909E2
9.666752825E1,9.992137909E2
9.773506425E1,9.992206573E2
9.880254925E1,9.992186737E2
9.987005825E1,9.992218018E2
1.009375552E2,9.992186737E2
1.020050552E2,9.992233276E2
1.030725672E2,9.992212677E2
1.041400942E2,9.992212677E2
1.052075242E2,9.992212677E2
1.062750052E2,9.992252350E2
1.073425322E2,9.992253876E2
1.084100492E2,9.992252350E2
1.094775412E2,9.992270660E2
1.105450002E2,9.992250824E2
1.116125022E2,9.992317200E2
1.126800462E2,9.992356110E2
1.137475632E2,9.992401886E2
1.148151512E2,9.992401886E2
1.158826872E2,9.992453003E2
1.169502092E2,9.992462158E2
1.180176682E2,9.992472839E2
1.190851762E2,9.992536163E2
1.201526762E2,9.992543793E2
1.212201132E2,9.992536163E2
1.222875612E2,9.992514801E2
1.233550012E2,9.992480469E2
1.244224252E2,9.992447662E2
1.254898702E2,9.992412567E2
1.265573122E2,9.992369080E2
1.276247732E2,9.992334747E2
1.286921942E2,9.992320251E2
1.297596712E2,9.992288971E2
