Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.9614139795,50.58412326,8.699395917,166.9894677,0.0,,4.605029155,3.552216704,163.2100067138672
1.961406827,50.5841223,8.699396169,167.460476,0.0,,4.605029153,3.552216707,163.2100067138672
2.961385965,50.58412129,8.69939642,167.6318627,0.0,,4.605029151,3.55221671,163.2100067138672
3.961367726,50.58411167,8.69938458,167.2890893,0.8299999833,221.8359315,4.60502914,3.552216724,163.28201293945312
4.961349487,50.58409799,8.69936423,167.1127589,1.590000033,224.2968629,4.605029123,3.552216745,163.31100463867188
5.96133244,50.58408278,8.699345267,167.1097071,1.590000033,222.8906132,4.6050291,3.552216776,163.3800048828125
6.961315036,50.58405749,8.699319255,166.9672513,2.349999905,217.6171719,4.605029063,3.552216823,163.49200439453125
7.961297989,50.58403343,8.699300645,166.7331205,2.5,213.0468601,4.605029023,3.552216876,163.67800903320312
8.961280465,50.58400807,8.699284297,166.5625273,2.680000067,208.8281109,4.605028978,3.552216933,163.8590087890625
9.961264133,50.58398139,8.699270439,166.5319488,2.869999886,204.9609243,4.60502893,3.552216996,164.07901000976562
10.96124709,50.58395346,8.699259358,166.4389923,2.869999886,200.7421764,4.605028876,3.552217065,164.20001220703125
11.96123195,50.5839221,8.699251977,166.6687897,3.119999886,195.8203032,4.605028816,3.552217144,164.47100830078125
12.96121502,50.58389319,8.699248576,167.0307282,3.119999886,191.953118,4.605028756,3.552217222,164.6120147705078
13.9611994,50.58386671,8.699251479,167.4179962,2.920000076,186.3281215,4.605028697,3.552217298,164.6850128173828
14.96118414,50.58383881,8.699258279,167.6713531,2.930000067,181.0546869,4.605028634,3.552217379,164.88400268554688
15.96116853,50.58377877,8.699265174,178.0037933,2.962690459,168.9260921,4.781703534,3.310566167,168.56300354003906
16.96115375,50.58376257,8.699272678,177.505131,1.926311142,167.5276744,4.772976075,3.323136534,169.8920135498047
17.96113801,50.58373985,8.699285608,177.5996138,2.269915283,163.1781076,4.771068975,3.325874001,171.28201293945312
18.96112406,50.58371917,8.699303042,177.9484055,2.249502426,158.584853,4.769303358,3.328405401,172.5080108642578
19.96110797,50.58370129,8.699332816,177.8885641,2.187577945,147.6325112,4.76990459,3.327543724,173.0070037841797
20.96109307,50.58368541,8.699359853,178.2646364,2.059729381,142.3838684,4.770844379,3.326196168,173.0590057373047
21.96107936,50.58366346,8.699383595,178.3479463,2.253649573,144.454776,4.773036667,3.323049504,173.14100646972656
22.9610647,50.58364594,8.699418151,178.2000209,2.286750147,134.7571249,4.773876489,3.321842908,173.18301391601562
23.96105027,50.58362966,8.699449006,178.3113382,2.26919032,132.8872348,4.773443209,3.322465494,173.34100341796875
24.96103597,50.58361358,8.699480467,177.7631738,2.049180285,128.6247025,4.74530053,3.362537719,173.4630126953125
25.96102083,50.58359549,8.69951379,177.9796287,2.102953991,129.347493,4.744438148,3.363754405,173.32400512695312
26.96100736,50.58358554,8.69955268,177.9835358,2.156435785,120.1798776,4.743851445,3.364581771,173.291015625
27.96099257,50.58357542,8.699589393,177.5127889,2.090655701,114.4237359,4.74320687,3.365490398,173.0880126953125
28.96097875,50.58356454,8.699644498,177.6590004,2.694984302,111.7726645,4.742892885,3.365932874,172.78900146484375
29.96096492,50.58355729,8.699704852,177.2827914,3.343464604,105.0401022,4.743585943,3.364956082,171.64801025390625
30.96095109,50.58355263,8.699749943,177.445438,3.09550701,102.0745579,4.744894667,3.36311041,170.3360137939453
31.96093774,50.58355443,8.699811944,178.0740154,3.479731147,94.82605862,4.746193831,3.361276715,167.7790069580078
32.96092391,50.583562,8.699845821,177.9101221,2.961728771,83.75383433,4.744304741,3.363942561,165.77801513671875
33.96090937,50.58356065,8.699899667,177.6327982,3.262723285,87.03399444,4.742929436,3.365881371,164.07101440429688
34.96089602,50.58357097,8.699945189,177.3612873,3.239852031,79.04419194,4.743250536,3.365428856,163.2760009765625
35.96088231,50.58357957,8.699980669,177.6055256,2.871006668,74.54644697,4.742237312,3.366856443,163.17100524902344
36.96086884,50.58359007,8.700030074,177.9067533,3.09352554,73.05815425,4.74278563,3.366084001,163.4870147705078
37.9608556,50.58360682,8.700069183,178.0171026,3.107671608,65.92071461,4.743352407,3.365285275,163.28900146484375
38.96084142,50.58362125,8.70010496,177.4825556,3.005631112,61.05813305,4.742268076,3.366813111,163.28500366210938
39.96082878,50.5836423,8.700143305,177.9834859,3.155549138,55.77432662,4.74291103,3.365907307,163.135009765625
40.96081436,50.58366171,8.700170365,177.7260845,2.983089571,49.32935784,4.743772933,3.364692466,163.02000427246094
41.96080124,50.5836843,8.700199443,177.6367865,3.082742534,45.49515153,4.74371481,3.364774411,162.9350128173828
42.96078801,50.58370595,8.700228683,178.2328722,3.052152395,44.87395051,4.742416596,3.366603906,162.91700744628906
43.96077764,50.58372699,8.700267127,177.4632979,3.247392873,46.73846721,4.743294006,3.365367588,162.91700744628906
44.96076155,50.58375304,8.700295351,177.7860641,3.281181498,41.99902217,4.743324761,3.365324241,162.84100341796875
45.96074998,50.58377119,8.700324297,178.196083,2.994228727,43.77804273,4.743344262,3.365296755,162.72500610351562
46.96073425,50.5837973,8.700353269,178.2346001,3.113106046,39.84061692,4.742322962,3.366735802,162.5830078125
47.96072102,50.58381734,8.700383468,178.3138039,3.029650164,39.83672468,4.742288637,3.366784151,162.56700134277344
48.9607079,50.58383508,8.700418293,178.248581,3.041116646,45.40074387,4.74286938,3.365965995,162.56500244140625
49.96069467,50.58386131,8.700443587,178.3626708,3.154492419,38.90884211,4.743046043,3.36571705,162.40000915527344
50.96068072,50.58388031,8.700471087,178.0747745,2.999628057,39.71993433,4.743448548,3.36514976,162.3820037841797
