"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.861893680E2,-2.865711975E1,-2.996270752E1,2.429829407E1
1.861993920E2,-2.846852112E1,-3.015902710E1,2.433705139E1
1.862094170E2,-2.826667786E1,-3.066098022E1,2.424621582E1
1.862194410E2,-2.757556152E1,-3.069729614E1,2.456694031E1
1.862294650E2,-2.693374634E1,-3.092507935E1,2.478804016E1
1.862394900E2,-2.633609009E1,-3.106726074E1,2.542004395E1
1.862495140E2,-2.573742676E1,-3.127429199E1,2.569697571E1
1.862595390E2,-2.563447571E1,-3.137924194E1,2.595994568E1
1.862695630E2,-2.552384949E1,-3.161007690E1,2.625863647E1
1.862795880E2,-2.538964844E1,-3.152416992E1,2.615026855E1
1.862896120E2,-2.530554199E1,-3.173010254E1,2.628123474E1
1.862996370E2,-2.531434631E1,-3.192126465E1,2.606732178E1
1.863096610E2,-2.513862610E1,-3.213049316E1,2.618592834E1
1.863196850E2,-2.477478027E1,-3.255142212E1,2.641360474E1
1.863297100E2,-2.437223816E1,-3.275869751E1,2.666474915E1
1.863397340E2,-2.416577148E1,-3.284225464E1,2.682229614E1
1.863497590E2,-2.414099121E1,-3.293112183E1,2.690390015E1
1.863597830E2,-2.441125488E1,-3.304028320E1,2.676167297E1
1.863698080E2,-2.504402161E1,-3.330136108E1,2.616879272E1
1.863798320E2,-2.575801086E1,-3.353695679E1,2.523381042E1
1.863898570E2,-2.624118042E1,-3.386285400E1,2.427560425E1
1.863998810E2,-2.656393433E1,-3.435717773E1,2.271192932E1
1.864099050E2,-2.642330933E1,-3.490896606E1,2.183630371E1
1.864199300E2,-2.600755310E1,-3.547830200E1,2.118206787E1
1.864299540E2,-2.529121399E1,-3.591366577E1,2.149430847E1
1.864399790E2,-2.444432068E1,-3.624530029E1,2.183409119E1
1.864500030E2,-2.324139404E1,-3.641647339E1,2.281190491E1
1.864600280E2,-2.196147156E1,-3.669482422E1,2.353804016E1
1.864700520E2,-2.095181274E1,-3.686029053E1,2.451493835E1
1.864800770E2,-1.937487793E1,-3.721755981E1,2.541300964E1
1.864901010E2,-1.890647888E1,-3.763970947E1,2.541130066E1
1.865001250E2,-1.823796082E1,-3.789736938E1,2.551856995E1
1.865101500E2,-1.769177246E1,-3.840734863E1,2.520954895E1
1.865201740E2,-1.710893250E1,-3.868994141E1,2.524462891E1
1.865301990E2,-1.658679199E1,-3.900747681E1,2.520184326E1
1.865402230E2,-1.579998779E1,-3.919705200E1,2.526844788E1
1.865502480E2,-1.527241516E1,-3.935678101E1,2.560729980E1
1.865602720E2,-1.486557007E1,-3.933334351E1,2.576605225E1
1.865702960E2,-1.473161316E1,-3.948208618E1,2.569720459E1
1.865803210E2,-1.458633423E1,-3.943774414E1,2.582962036E1
1.865903450E2,-1.494419861E1,-3.943640137E1,2.552737427E1
1.866003700E2,-1.534078979E1,-3.928155518E1,2.550111389E1
1.866103943E2,-1.593011475E1,-3.903231812E1,2.513279724E1
1.866204193E2,-1.654931641E1,-3.877258301E1,2.488970947E1
1.866304433E2,-1.732998657E1,-3.841357422E1,2.462142944E1
1.866404683E2,-1.816233826E1,-3.791455078E1,2.493963623E1
1.866504923E2,-1.916825867E1,-3.750064087E1,2.457666016E1
1.866605163E2,-2.002636719E1,-3.708966064E1,2.425181580E1
1.866705413E2,-2.106410217E1,-3.689083862E1,2.363856506E1
1.866805653E2,-2.173646545E1,-3.614709473E1,2.393083191E1
1.866905903E2,-2.256489563E1,-3.547952271E1,2.396182251E1
1.867006143E2,-2.305995178E1,-3.460614014E1,2.454341125E1
1.867106393E2,-2.325509644E1,-3.397662354E1,2.512792969E1
1.867206633E2,-2.325209045E1,-3.316418457E1,2.578698730E1
1.867306883E2,-2.335600281E1,-3.280718994E1,2.618798828E1
1.867407123E2,-2.298207092E1,-3.279312134E1,2.676933289E1
