"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.472744708E0,7.699987793E0,-2.013762360E0,6.593788147E0
2.482769708E0,1.421009995E1,-1.387913818E0,1.091290649E1
2.492794708E0,1.497321304E1,-1.345252533E0,1.213646210E1
2.502819708E0,1.113579300E1,-1.823058929E0,9.741891632E0
2.512844709E0,9.571845245E0,-2.258054352E0,7.924520874E0
2.522869708E0,9.510921936E0,-2.718347168E0,6.632258148E0
2.532895458E0,9.662107544E0,-3.168760529E0,3.201692047E0
2.542920458E0,1.031954041E1,-3.094365234E0,1.042881317E0
2.552946458E0,1.047132477E1,-3.722758484E0,-8.699908447E-1
2.562971458E0,9.789792023E0,-4.324656830E0,-1.641336823E0
2.572996459E0,9.052126007E0,-4.800816650E0,-1.410816193E0
2.583021458E0,8.879684601E0,-5.595514069E0,-9.439370728E-1
2.593046458E0,8.012238464E0,-6.103108521E0,7.729925537E-1
2.603071458E0,6.117778015E0,-6.665638733E0,1.113384705E0
2.613096458E0,4.328698425E0,-7.315287781E0,2.489772491E0
2.623121458E0,4.065845032E0,-7.076833649E0,2.396516418E0
2.633146458E0,4.200115814E0,-6.997947693E0,1.112336884E0
2.643172459E0,3.240910492E0,-6.016438751E0,1.061891785E0
2.653197458E0,1.370998993E0,-4.431235199E0,2.008074188E0
2.663222458E0,-7.598199463E-1,-7.144043884E0,2.192341003E0
2.673247458E0,8.062234497E-1,-8.078550568E0,4.547543335E0
2.683272458E0,3.403921509E0,-7.416327667E0,6.233337708E0
2.693297458E0,4.539160767E0,-6.251000977E0,4.920717316E0
2.703322458E0,5.020559692E0,-6.842570801E0,2.239492950E0
2.713347459E0,7.385342102E0,-8.624764709E0,1.098415833E0
2.723372458E0,1.142259659E1,-7.824528809E0,2.732866974E0
2.733397458E0,1.319506073E1,-7.384893036E0,2.760559387E0
2.743423458E0,1.184382065E1,-6.532116394E0,2.167193298E0
2.753448458E0,9.424551544E0,-7.026238861E0,1.047671356E0
2.763473458E0,7.222181396E0,-6.139632568E0,1.660646667E0
2.773498458E0,6.886579285E0,-9.358987885E0,1.875599670E0
2.783523458E0,7.769742737E0,-1.386566620E1,3.926335144E-1
2.793548458E0,8.125552826E0,-1.106933121E1,1.341959381E0
2.803573458E0,8.264763336E0,-9.228159943E0,2.933898926E-1
2.813598458E0,1.045755341E1,-7.935597839E0,-2.963836670E-1
2.823623458E0,1.496737518E1,-6.421646118E0,1.677262115E0
2.833648458E0,1.824885132E1,-5.773194580E0,2.956202545E0
2.843674458E0,1.974678635E1,-6.453380127E0,2.371368713E0
2.853699458E0,2.124397293E1,-8.052804108E0,-1.222956848E-1
2.863724458E0,2.407219162E1,-9.310039673E0,-3.008443909E0
2.873749458E0,2.593207397E1,-1.075992462E1,-3.854334869E0
2.883774458E0,2.621363846E1,-1.126257935E1,-2.495161285E0
2.893799458E0,2.555141556E1,-1.113369736E1,-2.102976837E0
2.903824458E0,2.479114655E1,-1.113699051E1,-2.501148834E0
2.913849458E0,2.387130936E1,-1.096889008E1,-2.915487213E0
