Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),DGM_Height_m
0.7745438814,50.58298027,8.691796181,176.3396654,0.0410232615,,4.798335522,3.286413432,188.041015625
1.774531126,50.58297769,8.69178422,176.2479478,0.08006376343,,4.795304542,3.290834451,188.114013671875
2.774518728,50.58297986,8.691802403,175.4779797,0.3293342164,,4.804233854,3.277784939,188.041015625
3.774505734,50.58298363,8.691805217,175.1458213,0.3729813554,,4.797840902,3.287135488,188.01100158691406
4.774493217,50.58300165,8.691803104,175.2909236,0.8800992788,314.326677,4.802985238,3.279614281,187.9560089111328
5.77448082,50.58300938,8.691792762,174.8738006,1.50555218,297.9667045,4.799362701,3.284913194,187.9560089111328
6.774470687,50.58300539,8.691757554,175.2324733,1.852707175,292.0187864,4.79389297,3.292890405,188.03900146484375
7.774454355,50.58300306,8.691712187,174.8943602,2.522148967,278.9532398,4.795381252,3.290722669,188.21200561523438
8.774441242,50.5829887,8.691675096,174.7176895,2.487925697,260.027198,4.801719987,3.28146647,188.30601501464844
9.774428606,50.58298549,8.691643169,174.4498735,2.406625041,276.8257562,4.800747826,3.282888567,188.29200744628906
10.77441549,50.5829916,8.691608919,174.4385884,2.1898705,285.0831981,4.827996263,3.242682396,188.35800170898438
11.77440274,50.58299226,8.691573166,174.0161015,2.178590263,283.0956315,4.83742391,3.228601391,188.31700134277344
12.7743901,50.58298502,8.691541872,173.8651999,2.091751778,270.6622622,4.849998013,3.209681652,188.3050079345703
13.77437651,50.58298778,8.691510828,173.8758125,2.120431316,270.0531566,4.860410964,3.193891403,188.39500427246094
14.77436423,50.58298566,8.691482084,173.7885009,2.179736465,275.6780353,4.867550801,3.182999566,188.3280029296875
15.77435124,50.58299459,8.69143136,173.0888696,2.671984473,286.6962322,4.857858013,3.197773062,188.23800659179688
16.77433836,50.58299472,8.691378578,173.6321537,2.56175047,277.6913663,4.813097768,3.264755261,188.1400146484375
17.77432477,50.58298741,8.691346945,173.9189414,2.449137681,278.469274,4.798519118,3.286145357,188.57200622558594
18.77431214,50.58298343,8.691333772,174.453299,1.388755323,279.6080205,4.791900683,3.295788961,188.30601501464844
19.77429903,50.58298956,8.691291439,174.3407078,2.384630865,280.8292301,4.78712417,3.302723,188.11300659179688
20.77428579,50.58299171,8.691283149,174.4011156,1.295825367,278.9170089,4.820091261,3.254421187,188.0900115966797
21.77427232,50.58299148,8.691227213,174.6212464,2.393823586,274.3123197,4.799963164,3.284035727,188.22900390625
22.77425945,50.58298452,8.691184919,174.9935458,2.38221604,261.3215342,4.79641012,3.289222855,188.24200439453125
23.77424657,50.58298951,8.691143959,175.0176819,2.446071441,275.7325647,4.799669656,3.284464679,188.21200561523438
24.77423275,50.58299566,8.691113395,175.0055366,2.256851493,284.4238704,4.797605539,3.287478992,188.27200317382812
25.77422071,50.58299967,8.691068667,175.3861841,2.566010644,279.7564795,4.798011327,3.286886724,188.28201293945312
26.77420688,50.58300234,8.691028721,175.4350606,2.546320317,277.5853627,4.799061357,3.285353424,188.29200744628906
27.77419436,50.58301938,8.690985022,175.4782791,2.616156787,288.1314078,4.791909019,3.295776841,188.46200561523438
28.77418149,50.58301529,8.69095083,175.4493396,2.347995531,271.9156631,4.844469893,3.218019343,188.60101318359375
29.77416849,50.58302017,8.690908299,174.908918,2.267957123,278.4628671,4.867376772,3.183265681,188.62600708007812
30.77415466,50.58301295,8.690874,174.4140956,2.129623521,268.7732739,4.873767498,3.173472453,188.7310028076172
31.77414179,50.58301118,8.690825755,174.244344,2.093896685,272.3299482,4.890997763,3.146852065,188.67401123046875
32.7741282,50.58301779,8.690787624,173.8757547,1.974472842,269.1991468,4.88794555,3.151590921,188.5900115966797
33.77411604,50.58301663,8.690759427,173.6243516,1.900699201,276.2158509,4.88733955,3.152530595,188.59201049804688
34.77410185,50.58301487,8.690723167,173.6910135,2.11906893,270.4380339,4.826644372,3.244694306,188.5760040283203
35.77409005,50.58302204,8.690681766,174.0075685,2.455884882,270.6951127,4.808121364,3.272079764,188.50401306152344
36.77407598,50.58301343,8.690641033,174.1637049,2.809806649,264.7288653,4.794866805,3.291472216,188.4870147705078
37.77406275,50.58302238,8.690609704,174.2449367,2.337189555,281.617152,4.787289288,3.302483657,188.44601440429688
38.77404976,50.58302899,8.690582162,173.8422075,2.254932647,283.2817259,4.788335362,3.300966752,188.37600708007812
39.77403629,50.58304746,8.690547569,173.9239269,2.443721291,294.5127569,4.785421382,3.305189741,188.24600219726562
40.77402318,50.58305684,8.690509238,173.7597446,2.584753095,289.2507435,4.788210678,3.301147609,188.1630096435547
41.77401042,50.5830603,8.690466756,173.4178079,2.582817536,283.0293877,4.792856785,3.294398408,188.06600952148438
42.77399719,50.58306624,8.690428977,173.7705424,2.545099762,280.8424522,4.78978075,3.298869109,187.9770050048828
43.77398407,50.58307601,8.690387336,173.4610674,2.591820727,283.8046216,4.789408442,3.299409615,187.8560028076172
44.7739712,50.58307817,8.690349766,173.3933391,2.479377806,278.7261289,4.791123049,3.296919314,187.75401306152344
45.77395821,50.58308159,8.690308647,173.433686,2.492280941,272.5864629,4.789579344,3.299161521,187.6940155029297
46.77394438,50.58307377,8.690274258,173.0893324,2.327345352,257.883134,4.792841366,3.29442084,187.63400268554688
47.77393103,50.5830769,8.690238094,173.0877993,2.284997326,266.0437218,4.798106245,3.286748165,187.6110076904297
48.77391827,50.58307764,8.690196008,173.4183717,2.360952762,268.0878062,4.79799878,3.286905039,187.4910125732422
49.77390409,50.58308861,8.690154082,173.3271229,2.378974662,280.8403828,4.796523969,3.289056832,187.38400268554688
50.77389205,50.58309449,8.690114911,173.4696061,2.709489696,283.6827734,4.768247723,3.32991752,187.3310089111328
51.77387869,50.58310123,8.690077185,173.4556754,2.502306665,282.802845,4.767993315,3.330281786,187.23300170898438
52.77386498,50.58310246,8.690039614,172.8842635,2.346803522,277.5939849,4.76388218,3.336160009,187.1280059814453
53.77385259,50.58310774,8.689995147,173.0251295,2.555997553,276.5198145,4.762631128,3.337945741,187.07000732421875
54.77383912,50.58311534,8.689954389,172.7723122,2.607971117,281.2739135,4.762426692,3.338237414,187.00201416015625
55.77382624,50.58311886,8.689914229,172.3914051,2.55259075,278.7575483,4.765650251,3.333633861,187.0130157470703
56.77381277,50.58311648,8.68986817,172.551647,2.718376402,273.0052218,4.770840347,3.326201951,186.8590087890625
