"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.610666119E2,5.058381301E1,8.699215419E0,1.762832526E2,3.201306078E0,1.820993135E2,4.549734560E0,4.490395321E0
1.620665944E2,5.058378480E1,8.699226980E0,1.765193627E2,3.121668602E0,1.746894345E2,4.543272211E0,4.456507360E0
1.630665761E2,5.058375390E1,8.699237941E0,1.767703962E2,3.056307486E0,1.706705445E2,4.704447911E0,4.549569637E0
1.640665590E2,5.058372549E1,8.699260562E0,1.773376348E2,3.125658669E0,1.600930230E2,4.626446890E0,4.426861463E0
1.650665413E2,5.058369840E1,8.699289076E0,1.767355027E2,3.227685917E0,1.514471997E2,4.617446652E0,4.333849100E0
1.660665237E2,5.058367295E1,8.699314175E0,1.765273465E2,3.287148690E0,1.510549153E2,4.611212676E0,4.286411804E0
1.670665066E2,5.058364814E1,8.699345791E0,1.758872184E2,3.237701098E0,1.475364707E2,4.600468763E0,4.222765255E0
1.680664886E2,5.058362234E1,8.699381498E0,1.762898360E2,3.347598448E0,1.435943596E2,4.617672931E0,4.218062038E0
1.690664712E2,5.058359961E1,8.699416850E0,1.757866665E2,3.312938286E0,1.396487086E2,4.595732266E0,4.142229852E0
1.700664536E2,5.058358204E1,8.699458456E0,1.757833848E2,3.249248749E0,1.331115502E2,4.690013194E0,3.982790117E0
1.710664362E2,5.058356045E1,8.699501966E0,1.758289002E2,3.362328520E0,1.309975320E2,4.684103170E0,3.937644036E0
1.720664183E2,5.058354811E1,8.699547950E0,1.762839911E2,3.284588208E0,1.237536306E2,4.721064474E0,3.920399472E0
1.730664015E2,5.058353861E1,8.699586740E0,1.757046876E2,2.984617224E0,1.189933218E2,4.733660733E0,3.938445884E0
1.740682257E2,5.058353018E1,8.699625014E0,1.756642241E2,2.803052325E0,1.160141741E2,4.750487636E0,3.880653517E0
1.750682306E2,5.058352453E1,8.699674252E0,1.754513730E2,2.940289011E0,1.092775146E2,4.708640644E0,3.749876170E0
1.760682142E2,5.058351893E1,8.699732870E0,1.752952816E2,3.356969463E0,1.023708915E2,4.707316553E0,3.653607377E0
1.770682267E2,5.058352059E1,8.699790273E0,1.749302300E2,3.487401071E0,9.533050096E1,4.688724306E0,3.563809230E0
1.780682361E2,5.058351858E1,8.699841062E0,1.752330883E2,3.483410579E0,9.349610688E1,4.701037022E0,3.613296785E0
1.790682242E2,5.058352633E1,8.699887831E0,1.752981524E2,3.325184737E0,8.549257081E1,4.719767758E0,3.633435635E0
1.800682360E2,5.058353292E1,8.699927705E0,1.757585662E2,3.123235486E0,8.175519380E1,4.687764653E0,3.616618129E0
1.810682416E2,5.058354240E1,8.699978141E0,1.761076235E2,3.028535081E0,7.574789152E1,4.797648271E0,3.669817927E0
1.820682284E2,5.058355555E1,8.700022393E0,1.761855631E2,3.147418524E0,6.915334615E1,4.793895875E0,3.836091666E0
1.830682459E2,5.058357110E1,8.700059075E0,1.761485197E2,3.148959927E0,6.177634554E1,4.668027503E0,3.924783841E0
1.840682514E2,5.058359041E1,8.700096548E0,1.762894141E2,3.226874864E0,5.392310763E1,4.637632118E0,3.882362091E0
1.850682371E2,5.058360955E1,8.700132233E0,1.758592726E2,3.255116129E0,5.205423036E1,4.613520391E0,3.993476277E0
1.860682515E2,5.058362986E1,8.700164638E0,1.763593922E2,3.219023512E0,5.031608258E1,4.571227708E0,3.925633874E0
